"Timestamp","Vilken åldersgrupp tillhör du?","Är du prenumerant hos DN?","Hur troligt är det att du tecknar paketet?","","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?"
"2021/03/22 8:35:59 pm CET","40-65 år","Ja (enbart digitalt)","2","Dyrt","4","4","3","4","4","4","3"
"2021/03/22 8:36:41 pm CET","40-65 år","Ja (papperstidning)","2","Vill ha papper.","2","2","2","2","2","2","2"
"2021/03/22 8:37:04 pm CET","Över 65 år","Ja (enbart digitalt)","3","Slippa annonser.","3","5","3","2","4","4","2"
"2021/03/22 8:39:40 pm CET","40-65 år","Ja (enbart digitalt)","1","Priset ","2","4","2","1","3","1","2"
"2021/03/22 8:40:03 pm CET","40-65 år","Ja (enbart digitalt)","1","för dyrt","5","5","5","4","1","1","2"
"2021/03/22 8:40:21 pm CET","Under 30 år","Ja (enbart digitalt)","1","Dyrt","1","4","2","1","3","3","1"
"2021/03/22 8:42:08 pm CET","Över 65 år","Ja (papperstidning)","1","Tycker bäst om att läsa papperstidning","1","1","1","1","3","2","1"
"2021/03/22 8:42:20 pm CET","40-65 år","Ja (enbart digitalt)","1","Har mycket billigare studentabonnemang.","1","3","1","1","1","3","1"
"2021/03/22 8:43:07 pm CET","Över 65 år","Ja (papperstidning)","2","papperstidning överskådligare o har bättre läsbarhet","3","4","3","4","2","2","2"
"2021/03/22 8:43:39 pm CET","30-39 år","Ja (enbart digitalt)","1","För dyrt","2","5","2","2","5","4","2"
"2021/03/22 8:44:05 pm CET","40-65 år","Ja (enbart digitalt)","2","Dyrt","4","4","3","3","4","4","3"
"2021/03/22 8:49:55 pm CET","Över 65 år","Ja (enbart digitalt)","2","Priset ","2","4","2","3","2","3","2"
"2021/03/22 8:50:36 pm CET","30-39 år","Ja (enbart digitalt)","1","För dyrt","1","5","1","1","5","5","1"
"2021/03/22 8:53:55 pm CET","40-65 år","Ja (enbart digitalt)","1","","1","5","1","1","1","1","1"
"2021/03/22 8:55:10 pm CET","40-65 år","Ja (enbart digitalt)","1","Dyrt","3","5","2","2","4","4","3"
"2021/03/22 8:55:22 pm CET","40-65 år","Ja (enbart digitalt)","2","Dyrare än min nuvarande prenumeration och jag är inte intresserad av nyhetsarkivet.","3","2","2","3","5","5","1"
"2021/03/22 8:56:42 pm CET","40-65 år","Ja (papperstidning)","3","Minns inte vad jag betalar idag, behöver jämföra ","3","5","3","3","5","5","3"
"2021/03/22 8:57:33 pm CET","40-65 år","Ja (papperstidning)","3","","2","2","2","2","4","3","3"
"2021/03/22 9:00:07 pm CET","40-65 år","Ja (enbart digitalt)","3","Vore fantiastiskt att slippa (rörliga) annonser! Om ""ett extra konto"" endast är att öppna på två olika apparater är det för lite, men om det är för extra person är det bra. Känns tyvärr lite dyrt, jag VET att journalisitik måste få kosta, men jag måste kunna betala!","5","5","2","4","2","2","4"
"2021/03/22 9:00:15 pm CET","40-65 år","Nej, men har varit förut","1","Jag är inte beredd att betala 7000:-/år för nyheter","1","4","1","1","4","3","1"
"2021/03/22 9:00:50 pm CET","40-65 år","Ja (enbart digitalt)","1","Använder inte det som är extra","3","5","3","3","5","5","3"
"2021/03/22 9:01:51 pm CET","40-65 år","Nej och har aldrig varit","1","","1","1","1","1","1","1","1"
"2021/03/22 9:02:17 pm CET","40-65 år","Ja (enbart digitalt)","1","Dyrt","4","5","2","4","5","4","2"
"2021/03/22 9:05:19 pm CET","40-65 år","Ja (enbart digitalt)","2","","1","5","1","2","3","3","1"
"2021/03/22 9:05:30 pm CET","40-65 år","Ja (enbart digitalt)","1","Alldeles för dyrt.","1","4","1","2","4","3","2"
"2021/03/22 9:07:48 pm CET","Över 65 år","Ja (enbart digitalt)","3","Störs inte av annonser ","3","5","3","3","5","5","3"
"2021/03/22 9:11:02 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt ","3","3","2","3","2","4","2"
"2021/03/22 9:14:06 pm CET","Över 65 år","Ja (enbart digitalt)","1","Information om sverige idag","1","1","1","1","1","1","1"
"2021/03/22 9:15:06 pm CET","40-65 år","Nej, men har varit förut","1","Sjukt dyrt","1","2","1","2","1","3","2"
"2021/03/22 9:17:05 pm CET","40-65 år","Ja (enbart digitalt)","2","Andelen annonser borde kunna minskas och priset ligga i ett meddelläge. ","3","5","2","3","5","3","3"
"2021/03/22 9:18:26 pm CET","40-65 år","Ja (enbart digitalt)","2","Störs inte så mycket av annonser att jag tycker att det är värd att läsa en tidning för över 4000 i året.","3","4","2","4","5","4","4"
"2021/03/22 9:21:16 pm CET","40-65 år","Nej, men har varit förut","1","Har inte så mycket pengar.","1","2","1","1","2","1","1"
"2021/03/22 9:23:48 pm CET","Över 65 år","Ja (papperstidning)","3","Vill ha papperstidning på helgen","2","2","3","2","1","3","3"
"2021/03/22 9:24:10 pm CET","Över 65 år","Ja (enbart digitalt)","2","Jag är nöjd med vad jag har även om självfallet jag skulle vilja slippa annonserna. Dock är skillnaden mellan 119 SEK per månad och 349 SEK så pass stor att jag det senare inte attraherar!","2","5","2","2","5","5","2"
"2021/03/22 9:29:13 pm CET","Över 65 år","Ja (enbart digitalt)","4","Bra","4","5","3","4","4","3","4"
"2021/03/22 9:29:55 pm CET","40-65 år","Ja (papperstidning)","3","Lite dyrt?","5","4","5","3","4","2","4"
"2021/03/22 9:30:23 pm CET","40-65 år","Ja (enbart digitalt)","2","Dyrt","3","3","3","3","4","4","3"
"2021/03/22 9:30:55 pm CET","Över 65 år","Nej, men har varit förut","1","Svensk pension...","1","1","1","1","4","3","1"
"2021/03/22 9:31:43 pm CET","40-65 år","Ja (enbart digitalt)","3","Inte behov att läsa utan annonser. Klent med bara ett extra konto.","3","4","4","4","3","3","4"
"2021/03/22 9:31:56 pm CET","Över 65 år","Ja (enbart digitalt)","2","För omfattande","2","3","2","2","2","2","2"
"2021/03/22 9:34:03 pm CET","40-65 år","Nej, men har varit förut","1","","2","2","1","2","1","1","1"
"2021/03/22 9:37:17 pm CET","40-65 år","Ja (enbart digitalt)","2","Tycker inte premium ger ett tillräckligt mervärde jämfört det jag redan har","3","4","4","3","5","5","3"
"2021/03/22 9:38:26 pm CET","Över 65 år","Ja (papperstidning)","3","Bra kombination.","3","3","3","3","3","3","3"
"2021/03/22 9:39:18 pm CET","40-65 år","Ja (papperstidning)","1","för dyrt","1","3","1","1","3","3","1"
"2021/03/22 9:39:41 pm CET","40-65 år","Ja (enbart digitalt)","1","","2","5","1","2","5","3","1"
"2021/03/22 9:40:08 pm CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt för bara ett extra konto","4","4","2","4","5","5","4"
"2021/03/22 9:42:27 pm CET","40-65 år","Ja (enbart digitalt)","1","För högt pris","2","5","2","2","4","3","2"
"2021/03/22 9:43:26 pm CET","Över 65 år","Nej, men har varit förut","2","Det är på tok för högt pris för vinklad info","2","3","2","2","3","3","2"
"2021/03/22 9:43:27 pm CET","40-65 år","Ja (enbart digitalt)","1","inte alla och behöver ej fler konton","1","3","1","1","1","1","1"
"2021/03/22 9:43:55 pm CET","40-65 år","Ja (enbart digitalt)","2","Jag betalar ett lägre pris idag .","3","4","3","4","3","3","4"
"2021/03/22 9:45:30 pm CET","40-65 år","Ja (papperstidning)","3","Det låter som det jag har. Om det är så blir det 5. ","3","5","4","2","3","2","3"
"2021/03/22 9:46:51 pm CET","Över 65 år","Ja (enbart digitalt)","2","Har inga problem med annonser","2","5","2","2","5","5","2"
"2021/03/22 9:47:28 pm CET","Över 65 år","Ja (papperstidning)","1","gillar papperstidning. den ger guldkant","1","1","1","1","1","1","1"
"2021/03/22 9:49:25 pm CET","40-65 år","Ja (enbart digitalt)","2","För det finns få saker som är så avkopplande med DN. papperstidningen med kaffe på fiket.","2","5","2","2","5","5","2"
"2021/03/22 9:49:27 pm CET","30-39 år","Ja (enbart digitalt)","1","För dyrt ","1","4","1","1","4","4","1"
"2021/03/22 9:49:40 pm CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt","1","4","1","2","1","2","1"
"2021/03/22 9:49:42 pm CET","30-39 år","Ja (enbart digitalt)","1","Lite för dyrt för att vara en digital prenumeration ","2","5","2","2","5","5","2"
"2021/03/22 9:50:40 pm CET","Över 65 år","Ja (enbart digitalt)","1","","1","3","1","1","5","4","1"
"2021/03/22 9:55:01 pm CET","40-65 år","Nej, men har varit förut","1","Tyvärr upplever jag ohederlig rapportering varje gång jag är inne och tittar på DN. I sin vinklade kritik av SD mm blir det alldeles för bra reklam för SD, som bara får vatten på sin kvarn. Det upplevs mycket märkligt att DN inte inser det. Det är inte lätt att vinna mot verkligheten. Reality check hello. Good luck med ert förbättringsarbete. Mvh.","1","1","1","1","1","1","1"
"2021/03/22 9:55:29 pm CET","30-39 år","Nej, men har varit förut","1","News should be free and it is okay for me to view ads with the news.","2","4","2","2","4","4","2"
"2021/03/22 9:57:21 pm CET","Över 65 år","Ja (papperstidning)","1","Trevligt med papperstidning när 2 ska lösa korsord tillsammans. ","1","1","1","1","1","1","1"
"2021/03/22 9:57:30 pm CET","Över 65 år","Ja (enbart digitalt)","1","Premunurerar på 3 tidningar, så för hög kostnad. ","1","3","1","1","4","5","3"
"2021/03/22 9:59:05 pm CET","Över 65 år","Ja (enbart digitalt)","2","Ganska dyrt","2","4","2","2","4","4","2"
"2021/03/22 10:06:54 pm CET","Över 65 år","Ja (papperstidning)","3","låter användbart...","2","4","2","3","4","4","3"
"2021/03/22 10:07:47 pm CET","Över 65 år","Ja (papperstidning)","2","Det fungerar inget bra att lösa korsordet digitalt!!","2","5","2","2","4","1","3"
"2021/03/22 10:08:44 pm CET","40-65 år","Ja (enbart digitalt)","2","Väl högt pris, igen nytta för mig med extra konto, helt utan annonser inte så viktigt men jag skulle vilja slippa störande annonser som lägger sig över hela browsern.","2","5","2","3","4","3","3"
"2021/03/22 10:08:51 pm CET","Över 65 år","Ja (enbart digitalt)","2","","1","1","1","1","1","5","1"
"2021/03/22 10:11:12 pm CET","40-65 år","Ja (enbart digitalt)","2","För stort och för dyrt för mig","2","4","2","2","3","3","2"
"2021/03/22 10:12:23 pm CET","40-65 år","Nej och har aldrig varit","2","","2","4","2","2","3","3","3"
"2021/03/22 10:12:29 pm CET","40-65 år","Ja (enbart digitalt)","1","inte alla och behöver ej fler konton","1","3","1","1","1","1","1"
"2021/03/22 10:13:25 pm CET","40-65 år","Ja (enbart digitalt)","2","Jag är inte i behov av utökade tjänster","2","3","2","2","3","4","2"
"2021/03/22 10:14:11 pm CET","Över 65 år","Ja (enbart digitalt)","1","Priset är för högt","2","4","2","1","2","3","3"
"2021/03/22 10:15:32 pm CET","40-65 år","Ja (enbart digitalt)","2","För dyrt","2","5","2","2","4","4","2"
"2021/03/22 10:15:42 pm CET","Över 65 år","Ja (enbart digitalt)","1","Priset för högt","2","4","2","2","2","3","2"
"2021/03/22 10:16:54 pm CET","40-65 år","Nej och har aldrig varit","1","Inte prisvärt","1","1","1","1","1","1","1"
"2021/03/22 10:18:12 pm CET","40-65 år","Ja (enbart digitalt)","1","Annonserna ok, behöver inte arkivet. ","1","5","2","1","5","5","5"
"2021/03/22 10:18:57 pm CET","40-65 år","Ja (enbart digitalt)","1","Wolodarski","1","1","1","1","1","1","1"
"2021/03/22 10:19:50 pm CET","40-65 år","Nej och har aldrig varit","4","Därför att jag, om jag betalar för en prenumeration, inte också vill ha annonser.","2","5","1","3","5","1","2"
"2021/03/22 10:20:04 pm CET","40-65 år","Ja (enbart digitalt)","2","Det är mycket pengar.Andra prenumerationer kostar 99 kr/månad.","2","4","2","2","4","4","2"
"2021/03/22 10:21:23 pm CET","40-65 år","Ja (enbart digitalt)","1","Nöjd med mindre paket","1","4","1","1","5","5","1"
"2021/03/22 10:22:58 pm CET","30-39 år","Ja (enbart digitalt)","3","Dyrt","3","5","3","3","5","5","3"
"2021/03/22 10:23:47 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt","3","5","2","4","5","5","2"
"2021/03/22 10:24:30 pm CET","40-65 år","Ja (enbart digitalt)","3","Lite väl dyrt och har inget problem med annonser ","4","5","3","5","5","5","5"
"2021/03/22 10:26:07 pm CET","40-65 år","Ja (papperstidning)","4","Arkiv är bra","4","4","4","4","4","4","4"
"2021/03/22 10:29:53 pm CET","40-65 år","Ja (papperstidning)","4","Utan annonser är bra","3","5","3","4","2","4","4"
"2021/03/22 10:29:55 pm CET","Över 65 år","Nej, men har varit förut","1","För dyrt","1","1","1","1","1","1","1"
"2021/03/22 10:31:01 pm CET","40-65 år","Ja (papperstidning)","1","Jag vill ha en papperstidning också även om jag mest läser digitalt","1","1","1","1","1","1","1"
"2021/03/22 10:33:06 pm CET","40-65 år","Nej, men har varit förut","1","Har prenumerartioner på 2 andra dagstidningar. Inte rimligt med fler. Ni bör istället möjliggöra betalning per artikel - är helt övertygad om att ni och andra tidningar skulle tjäna på det istället för att fortsätta kräva prenumerationer av folk som uppenbarligen inte vill ha det, men som gärna vill läsa valda artiklar.  .   ","1","2","1","1","2","2","1"
"2021/03/22 10:33:15 pm CET","Över 65 år","Ja (enbart digitalt)","4","","4","3","4","4","4","3","5"
"2021/03/22 10:35:52 pm CET","Under 30 år","Ja (enbart digitalt)","1","","1","5","1","2","5","1","1"
"2021/03/22 10:37:45 pm CET","40-65 år","Nej, men har varit förut","1","Pris","1","1","1","1","1","1","1"
"2021/03/22 10:39:28 pm CET","Över 65 år","Ja (enbart digitalt)","4","Läserallt och ögnar igenom annonser.","4","5","3","4","3","2","3"
"2021/03/22 10:40:02 pm CET","40-65 år","Ja (enbart digitalt)","3","Inga annonser kan ha ett visst värde. Negativt med bara en extra inloggning","4","3","3","5","3","2","3"
"2021/03/22 10:40:21 pm CET","40-65 år","Ja (enbart digitalt)","1","DN är min andra-tidning idag det gör att jag inte önskar några tillägsval. Det räcker med den digitala upplagan.","2","3","1","1","3","4","2"
"2021/03/22 10:40:53 pm CET","Över 65 år","Ja (enbart digitalt)","2","","1","5","1","1","2","5","1"
"2021/03/22 10:42:05 pm CET","40-65 år","Ja (papperstidning)","2","dyrt","3","5","2","2","5","2","2"
"2021/03/22 10:42:25 pm CET","40-65 år","Ja (papperstidning)","2","Lite för dyrt. Jag är intresserad av 1/4 punkter ovan","2","4","1","2","2","2","2"
"2021/03/22 10:43:22 pm CET","Över 65 år","Ja (enbart digitalt)","3","","4","2","3","4","2","3","2"
"2021/03/22 10:46:43 pm CET","Över 65 år","Ja (enbart digitalt)","5","","5","5","4","5","5","3","5"
"2021/03/22 10:47:44 pm CET","40-65 år","Ja (enbart digitalt)","4","Utan annonser är ju lysande!","5","4","2","4","5","2","5"
"2021/03/22 10:48:31 pm CET","30-39 år","Ja (enbart digitalt)","1","För dyrt.","1","5","1","1","5","5","1"
"2021/03/22 10:50:07 pm CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt för en pensionär","2","3","2","2","3","3","2"
"2021/03/22 10:56:27 pm CET","30-39 år","Ja (enbart digitalt)","2","Hade eventuellt varit intressant om det framgick att allt material som finns i papperstidningen (typ korsord som jag har intresse av)","3","5","3","2","3","3","4"
"2021/03/22 10:58:16 pm CET","40-65 år","Ja (enbart digitalt)","2","För stor kostnad för mig.","2","3","2","2","3","3","2"
"2021/03/22 10:58:45 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt ","1","5","1","2","4","3","1"
"2021/03/22 11:03:25 pm CET","40-65 år","Ja (papperstidning)","3","","3","3","3","3","3","3","3"
"2021/03/22 11:03:57 pm CET","30-39 år","Ja (papperstidning)","3","Bara ett extra konto","4","3","3","4","4","3","4"
"2021/03/22 11:04:53 pm CET","40-65 år","Nej, men har varit förut","1","Samma nyhet finns gratis","1","1","1","1","1","1","1"
"2021/03/22 11:05:12 pm CET","40-65 år","Ja (papperstidning)","3","Det är bra content men ändå lite för dyrt. Dyrare än vad en normal streamingtjönst kostar. Tycker DN kan benchmarka sig mot dem","2","3","1","4","3","2","3"
"2021/03/22 11:07:08 pm CET","Över 65 år","Ja (papperstidning)","2","Jag vill fortfarande läsa papperstidningen, har gjort det i många år. Jag tycker inte att jag får samma  överblick på artiklar med läsning digitalt. ","3","3","3","3","3","3","3"
"2021/03/22 11:13:59 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt.","3","4","1","4","4","3","3"
"2021/03/22 11:16:23 pm CET","Över 65 år","Ja (enbart digitalt)","2","För dyrt","3","5","1","5","4","2","5"
"2021/03/22 11:17:25 pm CET","40-65 år","Nej, men har varit förut","1","","1","1","1","1","1","1","1"
"2021/03/22 11:19:48 pm CET","30-39 år","Ja (enbart digitalt)","2","För dyrt för det jag läser i DN","3","5","2","4","5","2","3"
"2021/03/22 11:20:56 pm CET","Över 65 år","Nej, men har varit förut","2","","2","4","2","2","4","4","2"
"2021/03/22 11:21:05 pm CET","Över 65 år","Ja (papperstidning)","3","Jag föredrar papper ","3","4","3","3","3","3","3"
"2021/03/22 11:21:51 pm CET","40-65 år","Ja (enbart digitalt)","3","","2","3","3","5","5","3","5"
"2021/03/22 11:22:19 pm CET","Över 65 år","Ja (enbart digitalt)","3","Bryr mig inte om  om det finns annonser eller inte. Behöver inget extra konto.","2","3","3","1","1","1","1"
"2021/03/22 11:25:19 pm CET","Över 65 år","Ja (enbart digitalt)","1","Det är för dyrt!","1","5","1","1","5","5","1"
"2021/03/22 11:29:50 pm CET","30-39 år","Ja (enbart digitalt)","1","dyrt","1","4","1","1","4","4","1"
"2021/03/22 11:30:41 pm CET","40-65 år","Nej och har aldrig varit","1","vill inte betala för nyheter som jag kan få på annat håll","1","1","1","1","1","1","1"
"2021/03/22 11:35:51 pm CET","40-65 år","Ja (enbart digitalt)","1","för dyrt. digitala versionen är inte lika bra som papperstidningen","1","5","1","1","3","3","1"
"2021/03/22 11:37:17 pm CET","40-65 år","Ja (enbart digitalt)","3","Dyrt","3","5","3","3","5","5","3"
"2021/03/22 11:42:09 pm CET","40-65 år","Nej, men har varit förut","2","Jag bor i Akalla. Det är för dyrt. Och jag tycker att det är för mycket kritik mot regeringen. Samt så skildrar ni inte hela förorten utan ni uppmärksammar personer som skriker och inte de som jobbar. Sa upp min DN på grund av det. ","2","3","2","2","3","3","2"
"2021/03/22 11:48:42 pm CET","40-65 år","Ja (enbart digitalt)","1","","1","4","2","1","1","1","1"
"2021/03/22 11:53:25 pm CET","Över 65 år","Ja (enbart digitalt)","2","","1","5","1","1","1","1","4"
"2021/03/22 11:59:01 pm CET","30-39 år","Nej, men har varit förut","1","DNs journalistik är inte värd så mkt","1","3","1","1","1","1","1"
"2021/03/23 12:05:04 am CET","Över 65 år","Ja (papperstidning)","2","Föredrar papper (än så länge, trots att den saboteras och innehåller gammalt material - ofta i onödan) utan annonser kostar säkert extra och dem kan jag bli av med gratis!","1","3","2","3","3","1","1"
"2021/03/23 12:33:21 am CET","40-65 år","Ja (enbart digitalt)","1","för dyrt","1","5","1","1","4","4","2"
"2021/03/23 12:36:09 am CET","40-65 år","Ja (papperstidning)","2","","3","4","2","2","4","2","2"
"2021/03/23 12:41:03 am CET","40-65 år","Ja (papperstidning)","2","Priset. Om DNs journalistik var bättre så vore det inga problem.","2","5","1","2","5","2","1"
"2021/03/23 1:04:25 am CET","Under 30 år","Ja (enbart digitalt)","1","Förmånerna intresserar mig inte; jag har ingen jag kan tänkas dela konto med och annonser är i nuläget inget omfattande störningsmoment moment. Baserat på detta blir paketet för dyrt för mina preferenser.","2","4","1","3","1","2","2"
"2021/03/23 1:42:11 am CET","Över 65 år","Ja (papperstidning)","5","Är uppväxt med DN, skulle inte klara mig utan tidningen.","4","4","4","5","3","3","3"
"2021/03/23 1:52:43 am CET","Över 65 år","Nej och har aldrig varit","1","onödigt, nyheter finns överallt","1","1","1","1","1","1","1"
"2021/03/23 2:00:02 am CET","40-65 år","Ja (enbart digitalt)","3","Jag är nöjd med den prenumeration jag har.","2","4","2","4","2","2","4"
"2021/03/23 2:14:19 am CET","Över 65 år","Nej, men har varit förut","3","fri från annonser,värderas högt relaterat till extra konto dock är avgift för hög   nyhetsarkiv  är starkt orienterad mot storstad.....","1","5","2","1","4","2","1"
"2021/03/23 2:19:08 am CET","40-65 år","Ja (enbart digitalt)","1","För dyrt","1","5","1","2","3","2","2"
"2021/03/23 2:49:55 am CET","Över 65 år","Nej och har aldrig varit","1","DN är en skittidning","1","1","1","1","1","1","1"
"2021/03/23 2:53:40 am CET","Över 65 år","Nej, men har varit förut","1","priset för högt","1","5","1","1","1","1","1"
"2021/03/23 3:05:30 am CET","Över 65 år","Ja (papperstidning)","3","Inte för att jag gillar för mycket annonser,men lite vill jag nog ha tror jag ?","4","4","5","5","1","1","1"
"2021/03/23 3:13:03 am CET","40-65 år","Ja (enbart digitalt)","2","Kändes spontant dyrt","2","1","3","3","5","2","2"
"2021/03/23 3:21:08 am CET","Över 65 år","Ja (enbart digitalt)","2","för dyrt","2","5","3","2","5","5","4"
"2021/03/23 3:31:33 am CET","40-65 år","Ja (enbart digitalt)","2","Mitt nuvarande abonnemang räcker bra för mig","4","4","2","5","4","3","4"
"2021/03/23 4:15:38 am CET","40-65 år","Nej, men har varit förut","2","För dyrt","2","4","2","3","5","2","3"
"2021/03/23 4:31:21 am CET","40-65 år","Ja (papperstidning)","5","Har alltid haft papperstidning. Gillar det bäst, men uppskattar också att ha DN digitalt och använder DN:s arkiv hyfsat frekvent (är samhälls- och historielärare).","3","3","1","3","1","1","3"
"2021/03/23 4:36:04 am CET","40-65 år","Ja (enbart digitalt)","1","Har inget behov av ett extra konto. ","2","4","1","1","1","1","1"
"2021/03/23 4:44:55 am CET","Över 65 år","Ja (papperstidning)","2","digitalt reserv i fallbudet missar!!","2","2","2","2","2","2","2"
"2021/03/23 4:49:24 am CET","40-65 år","Ja (enbart digitalt)","4","","4","5","3","3","2","2","3"
"2021/03/23 4:53:01 am CET","40-65 år","Ja (enbart digitalt)","3","","4","4","3","2","2","4","2"
"2021/03/23 5:04:29 am CET","30-39 år","Ja (enbart digitalt)","1","För dyrt","1","5","1","2","4","3","1"
"2021/03/23 5:10:34 am CET","Över 65 år","Ja (enbart digitalt)","3","","3","4","3","3","3","3","4"
"2021/03/23 5:18:21 am CET","Över 65 år","Ja (enbart digitalt)","3","För dyrt för en pensionär.","3","5","3","3","5","3","3"
"2021/03/23 5:19:43 am CET","40-65 år","Ja (enbart digitalt)","2","Budget","2","2","2","2","2","2","2"
"2021/03/23 5:24:37 am CET","Över 65 år","Ja (enbart digitalt)","1","Framförallt min egen ekonomi. Om jag ska ha en tidning digitalt vill jag att det ska se ut som en papperstidning. ","1","3","1","1","2","2","1"
"2021/03/23 5:25:17 am CET","40-65 år","Nej, men har varit förut","3","","3","4","3","3","5","5","3"
"2021/03/23 5:30:22 am CET","40-65 år","Ja (papperstidning)","3","tycker fortfarande rätt bra om papperstidningen","2","3","2","2","2","2","3"
"2021/03/23 5:30:53 am CET","Över 65 år","Ja (papperstidning)","4","Värdesätter att slippa annonser.","3","3","2","5","5","4","3"
"2021/03/23 5:37:20 am CET","40-65 år","Ja (enbart digitalt)","2","Sér inte út söm tidningen","5","5","4","5","4","3","3"
"2021/03/23 5:38:27 am CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt","2","4","2","2","5","4","2"
"2021/03/23 5:48:05 am CET","Över 65 år","Ja (enbart digitalt)","1","Nej","1","5","1","1","1","1","1"
"2021/03/23 5:48:58 am CET","40-65 år","Ja (enbart digitalt)","1","Det känns inte som att det är värt 230 kr...","1","5","1","1","5","5","1"
"2021/03/23 5:53:07 am CET","40-65 år","Nej, men har varit förut","3","Jag föredrar pappersDN, men wow vad skönt utan annonser!!! Om det var motiverat av DN så skulle jag överväga. ","3","4","3","4","4","3","3"
"2021/03/23 5:55:59 am CET","40-65 år","Ja (enbart digitalt)","2","dyrt","1","3","1","1","3","4","1"
"2021/03/23 5:56:34 am CET","40-65 år","Ja (enbart digitalt)","3","Dyrt, men att kunna läsa tidningen utan annonser är en lockande fördel. ","3","4","2","4","4","3","3"
"2021/03/23 6:00:38 am CET","40-65 år","Ja (enbart digitalt)","2","Jämförde med vad jag har idag. Är nöjd med det så osannolikt att jag vill ändra på det.","2","5","2","4","5","5","4"
"2021/03/23 6:03:41 am CET","30-39 år","Ja (enbart digitalt)","1","Innehållet är inte så bra, för mycket skvaller för lite fakta artiklar. ","1","2","1","1","2","2","1"
"2021/03/23 6:04:54 am CET","40-65 år","Ja (enbart digitalt)","1","","3","5","1","3","5","3","3"
"2021/03/23 6:06:06 am CET","40-65 år","Ja (enbart digitalt)","1","Har endast behov av digital tidning","2","2","2","1","5","5","1"
"2021/03/23 6:07:20 am CET","Över 65 år","Ja (enbart digitalt)","1","Extrakontot","1","5","1","1","1","2","1"
"2021/03/23 6:09:37 am CET","40-65 år","Ja (enbart digitalt)","1","Det är inte frågan om värdet utan hur mycket är jag villig att betala månadsvis.","4","2","3","5","5","5","5"
"2021/03/23 6:10:01 am CET","Över 65 år","Ja (enbart digitalt)","1","Värdet stämmer säkert men jag är fattigpensionär","1","3","1","1","3","3","1"
"2021/03/23 6:10:20 am CET","40-65 år","Ja (papperstidning)","2","Jag vill ha pepperstidning på helgen","2","4","2","2","5","4","3"
"2021/03/23 6:14:26 am CET","40-65 år","Ja (enbart digitalt)","2","Tycker det varvdyrt","2","2","2","2","3","2","2"
"2021/03/23 6:16:11 am CET","40-65 år","Ja (enbart digitalt)","3","Dyrt","2","5","1","5","3","1","1"
"2021/03/23 6:16:55 am CET","40-65 år","Ja (papperstidning)","4","Lite mindre än en krona om dagen för nyheter som gått igenom en redaktör prisvärt ","5","5","5","5","5","5","5"
"2021/03/23 6:20:53 am CET","40-65 år","Ja (enbart digitalt)","3","Intressant med 1 extra konto, men kan jag ge dit till sonen på annan adress? Reklamen stör mig inte","5","5","4","4","5","5","4"
"2021/03/23 6:22:38 am CET","40-65 år","Ja (enbart digitalt)","4","Inga annonser samt ett extra konto är positivt. ","5","5","5","5","5","5","5"
"2021/03/23 6:22:46 am CET","40-65 år","Ja (enbart digitalt)","4","Inga annonser samt ett extra konto är positivt. ","5","5","5","5","5","5","5"
"2021/03/23 6:25:31 am CET","40-65 år","Ja (papperstidning)","3","Lite dyrt. Jag har ungefär sammaidag fast med papperstidningen på helgen","4","5","2","2","2","4","5"
"2021/03/23 6:25:37 am CET","40-65 år","Ja (enbart digitalt)","2","Jag vill gärna fortsätta läsa DN men priset är högt.","2","4","2","3","2","1","2"
"2021/03/23 6:26:54 am CET","40-65 år","Nej och har aldrig varit","2","","2","2","2","2","2","2","2"
"2021/03/23 6:27:11 am CET","40-65 år","Ja (enbart digitalt)","3","Känns dyrt, innehåller inget extra. Fler anvöndare och inga annonser skall vara självklart när man betalar.","4","5","2","3","4","2","4"
"2021/03/23 6:28:31 am CET","30-39 år","Ja (enbart digitalt)","2","Jag bor i ett ensamhushåll, kanske varit annorlunda om det var fler som delade.","2","5","2","2","4","4","3"
"2021/03/23 6:32:21 am CET","40-65 år","Ja (enbart digitalt)","1","för dyrt","1","3","1","1","2","3","1"
"2021/03/23 6:35:50 am CET","40-65 år","Ja (enbart digitalt)","1","För dyrt","1","3","1","1","4","3","1"
"2021/03/23 6:36:12 am CET","40-65 år","Ja (enbart digitalt)","2","dyrt jmf med vad j betalar idag.","3","5","3","3","4","4","3"
"2021/03/23 6:36:54 am CET","30-39 år","Ja (enbart digitalt)","4","Jag attraheras av ett digitalt erbjudande. Viktigt att få tillgång till hela den.","1","1","1","1","5","5","1"
