"Timestamp","Vilken åldersgrupp tillhör du?","Är du prenumerant hos DN?","Hur troligt är det att du tecknar paketet?","","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?"
"2021/03/23 7:14:25 am CET","40-65 år","Ja (enbart digitalt)","1","Delar jag inte behöver","5","3","2","1","2","1","3"
"2021/03/23 7:15:52 am CET","40-65 år","Ja (enbart digitalt)","1","Innehåller mycket som jag inte behöver","4","2","4","1","1","2","1"
"2021/03/23 7:17:05 am CET","40-65 år","Ja (enbart digitalt)","1","Jag vill ha nyhetsinnehållet, inte en massa extragrejer.","1","1","1","1","1","1","1"
"2021/03/23 7:18:16 am CET","40-65 år","Ja (enbart digitalt)","2","Behöver inte allt som ingår i priset.","3","2","4","2","2","2","2"
"2021/03/23 7:18:42 am CET","Över 65 år","Ja (enbart digitalt)","3","Har Sv D som papperstidning","4","2","3","1","2","2","1"
"2021/03/23 7:22:40 am CET","40-65 år","Ja (enbart digitalt)","2","Högt pris och jag utnyttjar inte alla delar, sälj tjänsterna separat","3","2","3","1","1","2","2"
"2021/03/23 7:22:45 am CET","40-65 år","Ja (enbart digitalt)","1","","5","1","1","1","1","1","1"
"2021/03/23 7:23:42 am CET","Över 65 år","Ja (enbart digitalt)","4","Många tjänster för liten summa samt att 5 konton får finnas","5","5","5","1","3","3","3"
"2021/03/23 7:27:55 am CET","40-65 år","Ja (enbart digitalt)","1","För hög månadsavgift","5","1","5","1","1","1","1"
"2021/03/23 7:29:58 am CET","40-65 år","Nej och har aldrig varit","1","DN bedriver inte saklig o opartisk journalistik.","1","1","1","1","1","1","1"
"2021/03/23 7:31:46 am CET","40-65 år","Ja (enbart digitalt)","1","","5","1","5","1","1","1","1"
"2021/03/23 7:31:48 am CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt i förhållande till kvalité","3","1","4","1","1","1","1"
"2021/03/23 7:32:09 am CET","Över 65 år","Ja (papperstidning)","2","Formatet papperstidning är viktigt för mig. Digitala korsord är inte intressant för mig. Papper och penna gäller. Bramed 5 konton. Då kan alla barn få paketet.","3","2","2","2","2","2","3"
"2021/03/23 7:35:46 am CET","Över 65 år","Ja (enbart digitalt)","1","","5","1","5","1","1","1","1"
"2021/03/23 7:36:08 am CET","40-65 år","Ja (enbart digitalt)","2","Det är möjligt att jag ändrar mig framöver, men 349kr känns mycket om jag jämför med idag. DN har vi som extratidning, vilken vi upskattar, men det är ändå Stockholmsinriktad och vi bor i Skåne. Då blir det Sydsvenskan också. ","4","2","4","1","1","1","2"
"2021/03/23 7:37:15 am CET","40-65 år","Ja (enbart digitalt)","1","dyrt","5","2","5","1","1","2","1"
"2021/03/23 7:37:45 am CET","Över 65 år","Nej, men har varit förut","1","fr dyrt","2","2","2","3","2","1","3"
"2021/03/23 7:37:54 am CET","Över 65 år","Ja (papperstidning)","3","Vill ha papperstidning","3","3","3","3","3","3","3"
"2021/03/23 7:42:02 am CET","40-65 år","Ja (enbart digitalt)","4","","4","4","5","4","4","4","4"
"2021/03/23 7:43:40 am CET","40-65 år","Ja (papperstidning)","1","Dyrt","4","1","5","1","1","1","1"
"2021/03/23 7:44:00 am CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt","1","1","1","1","1","1","1"
"2021/03/23 7:44:38 am CET","40-65 år","Ja (enbart digitalt)","1","Alldeles för dyrt ","3","1","1","1","1","1","1"
"2021/03/23 7:46:10 am CET","40-65 år","Ja (enbart digitalt)","1","För dyrt i nuläget, läser inte tidningen tillräckligt ofta för att motivera.","4","1","4","1","1","1","1"
"2021/03/23 7:46:30 am CET","40-65 år","Ja (enbart digitalt)","1","","5","1","5","1","1","2","1"
"2021/03/23 7:48:46 am CET","40-65 år","Ja (enbart digitalt)","1","Digitala nyheter räcker för mig......jag är fattigpensionär som konsumerar det viktigast","3","1","3","1","1","1","1"
"2021/03/23 7:49:30 am CET","40-65 år","Ja (enbart digitalt)","2","","1","1","3","2","1","1","4"
"2021/03/23 7:49:51 am CET","40-65 år","Ja (enbart digitalt)","1","För dyrt i nuläget, läser inte tidningen tillräckligt ofta för att motivera.","4","1","4","1","1","1","1"
"2021/03/23 7:49:59 am CET","40-65 år","Ja (papperstidning)","3","Gillar papperstidningen så osäker på om bara digitalt funkar","5","3","5","3","3","4","3"
"2021/03/23 7:50:34 am CET","40-65 år","Ja (enbart digitalt)","1","Inte värt pengarna","3","1","3","1","1","1","1"
"2021/03/23 7:51:32 am CET","40-65 år","Nej, men har varit förut","1","dyrt och för att det bara var nya prenumeranter som fick bättre pris. inga rabatter eller fördelar av att vara prenumerant under många års tid","1","1","1","1","1","1","1"
"2021/03/23 7:53:08 am CET","Över 65 år","Ja (enbart digitalt)","3","Lite för mycket pengar","4","2","4","1","1","3","3"
"2021/03/23 7:53:31 am CET","Över 65 år","Ja (enbart digitalt)","2","jag är ofta utomlands","4","2","4","2","1","1","1"
"2021/03/23 7:54:08 am CET","Över 65 år","Ja (enbart digitalt)","2"," för dyrt","4","2","4","2","2","2","2"
"2021/03/23 7:54:49 am CET","Över 65 år","Nej, men har varit förut","1","Tidningen är vänstervriden.","1","1","1","1","1","1","1"
"2021/03/23 7:55:29 am CET","40-65 år","Ja (enbart digitalt)","2","För dyrt i förhållande till innehåll","4","2","2","1","2","2","3"
"2021/03/23 7:55:44 am CET","40-65 år","Ja (enbart digitalt)","2","Väldigt dyrt. Över 4000 kr per år för att få läsa byråmaterial och rewrites av artiklar från NYTimes om internationell politik och konflikter.","4","2","3","1","1","3","1"
"2021/03/23 7:55:51 am CET","30-39 år","Ja (enbart digitalt)","2","Vi är bara två i familjen, läser alltid via dn.se och föredrar fysiska korsord.","5","2","5","1","2","2","2"
"2021/03/23 7:55:55 am CET","40-65 år","Ja (enbart digitalt)","1","","5","3","5","1","1","1","1"
"2021/03/23 7:56:02 am CET","Över 65 år","Ja (enbart digitalt)","3","Tills nu har min digitala prenumeration kostat 199 per månad att höja till 349 är lite mycket","5","3","5","2","2","3","2"
"2021/03/23 7:58:41 am CET","40-65 år","Ja (papperstidning)","2","För kostsamt","5","3","5","2","2","3","2"
"2021/03/23 7:58:58 am CET","Över 65 år","Nej, men har varit förut","3","Min sambo har abonnemang med papperstidning. Vi kanske byter.","4","2","4","2","3","3","3"
"2021/03/23 7:59:38 am CET","40-65 år","Ja (enbart digitalt)","2","Mindre intresserad av e-DN samt extra konton","2","1","4","1","1","3","1"
"2021/03/23 8:00:19 am CET","40-65 år","Ja (enbart digitalt)","1","Ensamstående, löser aldrig korsord, läser inte e-tidning.","3","2","3","1","2","2","2"
"2021/03/23 8:05:10 am CET","30-39 år","Nej, men har varit förut","1","För dyrt","3","1","3","1","1","1","2"
"2021/03/23 8:06:23 am CET","30-39 år","Nej, men har varit förut","2","Mer än jag behöver","4","2","4","2","2","2","2"
"2021/03/23 8:06:57 am CET","40-65 år","Ja (enbart digitalt)","2","Behöver inga extra konton.","5","5","5","2","2","4","2"
"2021/03/23 8:07:21 am CET","Över 65 år","Ja (enbart digitalt)","2","Jag vill ha snabba nyheter till lågt pris med alla artiklar i DN.se","2","3","4","3","3","3","3"
"2021/03/23 8:09:41 am CET","40-65 år","Ja (enbart digitalt)","1","Onödigt dyrt då jag inte skulle utnyttja flera av de saker som ingår","3","1","3","1","1","1","1"
"2021/03/23 8:13:31 am CET","40-65 år","Ja (enbart digitalt)","3","Jag vill bara kunna läsa artiklarna","3","2","4","1","1","2","1"
"2021/03/23 8:13:35 am CET","40-65 år","Nej, men har varit förut","2","Dyrt för endast digitalt innehåll","4","1","4","1","1","1","3"
"2021/03/23 8:16:45 am CET","40-65 år","Ja (papperstidning)","1","För dyrt för digitalt.","2","1","4","1","1","1","1"
"2021/03/23 8:16:47 am CET","Över 65 år","Nej, men har varit förut","1","För dyrt för bara nyheter. Får det gratis via tv. Inte intresserad av rabatter och korsord.","2","1","2","1","1","1","1"
"2021/03/23 8:16:48 am CET","40-65 år","Ja (enbart digitalt)","3","5 extra konton är inget jag behöver.","5","3","3","1","3","2","4"
"2021/03/23 8:17:19 am CET","Över 65 år","Nej, men har varit förut","4","Mycket för pengarna","5","4","4","2","3","4","4"
"2021/03/23 8:17:36 am CET","30-39 år","Ja (enbart digitalt)","1","Endast nyheterna är intressanta, jag vill ej betala mer för något jag ej utnyttjar.","5","3","5","1","1","3","1"
"2021/03/23 8:18:30 am CET","40-65 år","Ja (enbart digitalt)","1","Dyrt","5","1","5","1","1","1","1"
"2021/03/23 8:18:39 am CET","40-65 år","Ja (enbart digitalt)","2","Jag är enbart intresserad av dn.se","4","1","2","1","1","1","1"
"2021/03/23 8:18:42 am CET","40-65 år","Ja (enbart digitalt)","1","Extra finesserna utom pdf tidningen ointressanta","4","2","4","1","1","1","1"
"2021/03/23 8:19:58 am CET","Över 65 år","Ja (enbart digitalt)","1","HAr inte råd med det","2","1","2","1","1","1","1"
"2021/03/23 8:20:11 am CET","40-65 år","Ja (enbart digitalt)","1","Får det jag behöver idag. Korsord intresserar mig inte, DN Erbjudande har aldrig varit någon hit och 5 extra konton behöver jag inte.","1","1","1","1","1","1","1"
"2021/03/23 8:20:16 am CET","40-65 år","Ja (enbart digitalt)","1","Ohyggligt dyrt.","5","2","5","1","1","2","1"
"2021/03/23 8:21:14 am CET","40-65 år","Ja (enbart digitalt)","3","Mer värt om även får papperstidningen","5","3","5","3","2","4","3"
"2021/03/23 8:22:35 am CET","Över 65 år","Nej och har aldrig varit","1","För dyrt","1","1","3","1","1","1","1"
"2021/03/23 8:24:18 am CET","40-65 år","Ja (enbart digitalt)","1","För dyr. Kostar mig nu 179 kronor i månaden. 349 är långt mer än vad jag skulle betala.","1","1","4","1","1","1","1"
"2021/03/23 8:24:43 am CET","40-65 år","Ja (enbart digitalt)","1","Det är för dyrt! Jag bor dessutom i singelhushåll så jag förstår inte vitsen med 5 extra konton.","5","1","4","1","1","1","1"
"2021/03/23 8:26:47 am CET","40-65 år","Ja (enbart digitalt)","4","För ett helt år är priset ok","4","1","2","1","1","1","1"
"2021/03/23 8:28:43 am CET","30-39 år","Ja (enbart digitalt)","1","Endast artiklarna intresserar mig, då borde det finnas ett billigare val","5","2","5","1","1","1","1"
"2021/03/23 8:29:25 am CET","40-65 år","Ja (papperstidning)","2","","2","2","2","2","2","2","2"
"2021/03/23 8:30:22 am CET","40-65 år","Ja (enbart digitalt)","3","","5","4","5","3","3","4","3"
"2021/03/23 8:31:36 am CET","40-65 år","Ja (enbart digitalt)","5","Jag har det!","1","1","4","1","1","1","3"
"2021/03/23 8:31:48 am CET","40-65 år","Nej, men har varit förut","1","för dyrt","4","2","4","1","1","2","1"
"2021/03/23 8:32:24 am CET","40-65 år","Ja (enbart digitalt)","1","","4","2","4","2","2","3","2"
"2021/03/23 8:33:32 am CET","Över 65 år","Ja (enbart digitalt)","1","Jag vill bara läsa tidningen, digitalt.","1","1","1","1","1","1","1"
"2021/03/23 8:35:21 am CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt","4","1","4","1","1","1","1"
"2021/03/23 8:35:54 am CET","Över 65 år","Ja (enbart digitalt)","1","Antar att de 5 extra kontona står för en hel del av totalen, därför lockar inte detta.","5","2","5","1","1","2","1"
"2021/03/23 8:39:33 am CET","40-65 år","Ja (enbart digitalt)","1","för högt pris","3","1","3","1","1","1","1"
"2021/03/23 8:39:58 am CET","40-65 år","Ja (enbart digitalt)","3","Kvaliteten på DN journalistik variera mycket. Det finns många intressanta artiklar som går på djupe i ämnet. Men när det gäller klimatet så skriver DN mest grova överdrifter om en klimatkris som är kraftig upphaussad. Vill man skrämma folk ? Eller är DN i det dolda en megafon för MP ? Trovärdigheten i DN klimatartiklar bedömer jag till kanske 10%. Tyvärr sänker det helhetsbetyget av DN","1","1","3","1","1","1","1"
"2021/03/23 8:41:08 am CET","Över 65 år","Ja (enbart digitalt)","1","Bor i Norge och har Aftenposten som viktigaste tidning.","2","2","4","1","1","1","1"
"2021/03/23 8:41:42 am CET","40-65 år","Ja (papperstidning)","4","Värt priset ","5","4","5","2","4","3","4"
"2021/03/23 8:41:51 am CET","Över 65 år","Ja (enbart digitalt)","1","Det är nyhetsartiklarna, ledarsidan, DN-debatt , krönikörerna, kultur som är det viktiga för mig. För en pensionär är det också dyrt med ett max-paket.","4","2","5","1","1","2","1"
"2021/03/23 8:42:44 am CET","Över 65 år","Ja (papperstidning)","1","jag vill läsa en papperstidning","1","1","1","1","1","1","1"
"2021/03/23 8:42:44 am CET","40-65 år","Ja (enbart digitalt)","2","För dyrt","5","2","5","2","2","2","2"
"2021/03/23 8:43:12 am CET","40-65 år","Ja (enbart digitalt)","3","Jag tycks redan ha tillgång till ovanstående, med undantag från fem extra konton. Jag kan läsa hela tidningen där jag vill, kan lösa korsord. Har visserligen inte koll på DN erbjudanden, men eftersom jag bor utanför tullarna (i Lövånger), så...;)","5","4","4","1","4","1","2"
"2021/03/23 8:45:59 am CET","40-65 år","Ja (enbart digitalt)","1","För dyrt","4","2","4","1","1","2","1"
"2021/03/23 8:46:13 am CET","Över 65 år","Ja (enbart digitalt)","1","Alldeles för mycket tyckande för att jag skall betala 350 pix i månaden.","5","1","5","1","1","1","1"
"2021/03/23 8:49:52 am CET","40-65 år","Ja (enbart digitalt)","3","Osäker eftersom det är dyrt och innehåller delar jag inte vill ha","5","2","4","1","1","2","4"
"2021/03/23 8:50:24 am CET","Över 65 år","Ja (enbart digitalt)","1","Dyrt","4","1","4","1","1","1","1"
"2021/03/23 8:51:16 am CET","40-65 år","Ja (enbart digitalt)","1","Jag löser inte korsord, jag utnyttjar inte era rabatter, jag är singel och har bara ett barn. ","5","1","5","1","1","1","1"
"2021/03/23 8:51:17 am CET","Över 65 år","Ja (papperstidning)","4","Vill egentligen ha hela paketet men tycker det är dyrt","5","3","4","3","3","2","3"
"2021/03/23 8:51:33 am CET","Över 65 år","Ja (enbart digitalt)","1","","1","1","4","1","1","1","1"
"2021/03/23 8:51:58 am CET","40-65 år","Ja (enbart digitalt)","3","","5","1","3","1","1","2","2"
"2021/03/23 8:53:12 am CET","40-65 år","Ja (enbart digitalt)","3","prenumererar på annan tidning också så för dyrt","4","3","4","1","1","3","1"
"2021/03/23 8:54:06 am CET","Över 65 år","Ja (papperstidning)","3","Vill fortsätta med papperstidning i helgerna ","2","3","1","2","2","3","3"
"2021/03/23 8:57:03 am CET","40-65 år","Ja (enbart digitalt)","1","jag är bara intresserad av att läsa dn.se; inte appen, inte ""DN-erbjudanden"" eller korsord eller nåt annat och därför passar 99 kr/m ganska lagom","2","1","2","1","1","1","1"
"2021/03/23 8:58:38 am CET","Över 65 år","Ja (enbart digitalt)","3","kanske för korsorden, men behöver inte 5 extra konton.","5","4","5","2","3","4","3"
"2021/03/23 9:01:32 am CET","Över 65 år","Ja (enbart digitalt)","1","Dyrt","4","1","4","1","1","1","1"
"2021/03/23 9:02:18 am CET","40-65 år","Ja (enbart digitalt)","1","Dyrt","1","1","5","1","1","1","1"
"2021/03/23 9:02:55 am CET","40-65 år","Ja (enbart digitalt)","2","Pris i förhållande till innehåll","4","4","4","4","2","3","2"
"2021/03/23 9:03:57 am CET","40-65 år","Ja (enbart digitalt)","1","Har inget behov av 5 extra konton","3","2","2","2","2","3","2"
"2021/03/23 9:04:14 am CET","Över 65 år","Ja (enbart digitalt)","2","Det är dyrt för en ""fattigpensionär"".","3","3","3","2","2","4","2"
"2021/03/23 9:04:33 am CET","Över 65 år","Nej, men har varit förut","2","För mycket tvingande spelreklam","2","2","2","2","2","2","2"
"2021/03/23 9:04:48 am CET","40-65 år","Nej, men har varit förut","1","dN skriver med en egen agenda .PW agendan ","1","1","1","1","1","1","1"
"2021/03/23 9:05:31 am CET","40-65 år","Ja (enbart digitalt)","1","För mycket pengar, har inte råd. tidningar är lyxartiklar. Inget behöv av extrakonto. Vill bara ha tillgång till nyheter och en del bakgrund","3","1","2","1","1","1","1"
"2021/03/23 9:06:39 am CET","30-39 år","Ja (enbart digitalt)","1","dyr","4","1","4","1","1","1","1"
"2021/03/23 9:08:11 am CET","30-39 år","Ja (enbart digitalt)","3","","5","3","5","3","3","3","5"
"2021/03/23 9:08:30 am CET","40-65 år","Ja (enbart digitalt)","1","Alldeles för dyrt","4","1","3","1","1","1","1"
"2021/03/23 9:10:41 am CET","Över 65 år","Ja (enbart digitalt)","2","pensionen ska räcka till mycket, media är ej prio 1","2","2","3","2","2","2","2"
"2021/03/23 9:11:01 am CET","40-65 år","Nej, men har varit förut","1","Upplever att DN bedriver s.k. opinionsjournalistik, dvs även utanför ledarsidor.","3","1","3","1","1","1","1"
"2021/03/23 9:11:21 am CET","40-65 år","Ja (enbart digitalt)","2","","4","2","4","2","2","2","2"
"2021/03/23 9:12:01 am CET","40-65 år","Ja (enbart digitalt)","1","","2","1","2","1","1","1","2"
"2021/03/23 9:13:10 am CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt","2","1","1","1","1","1","1"
"2021/03/23 9:13:51 am CET","40-65 år","Ja (enbart digitalt)","2","För dyrt","4","2","4","1","2","3","1"
"2021/03/23 9:15:28 am CET","40-65 år","Ja (enbart digitalt)","1","Jag har den prenumeration jag behöver.","1","1","1","1","1","1","1"
"2021/03/23 9:18:30 am CET","30-39 år","Ja (enbart digitalt)","1","För dyrt","2","1","2","1","1","1","1"
"2021/03/23 9:20:05 am CET","Under 30 år","Ja (enbart digitalt)","1","","3","1","3","1","1","1","2"
"2021/03/23 9:20:21 am CET","40-65 år","Ja (enbart digitalt)","2","För dyrt","5","2","5","1","1","3","1"
"2021/03/23 9:21:34 am CET","40-65 år","Ja (enbart digitalt)","1","För dyrt ","5","2","4","1","1","2","1"
"2021/03/23 9:22:05 am CET","40-65 år","Ja (papperstidning)","2","Ej intresserad av korsord, rabatter eller flera konton. Inte värt extra kostnad. ","5","2","4","2","2","2","3"
"2021/03/23 9:22:44 am CET","40-65 år","Ja (enbart digitalt)","1","smärtgräns på 100:- i månaden","4","1","3","1","1","1","1"
"2021/03/23 9:22:46 am CET","40-65 år","Ja (enbart digitalt)","2","För dyrt. Vill inte ha extra tjänsterna bara läsa tidningen.","5","3","5","1","1","4","1"
"2021/03/23 9:23:17 am CET","30-39 år","Ja (enbart digitalt)","1","Räcker med en användare för mig.","5","1","5","1","2","1","1"
"2021/03/23 9:27:36 am CET","Över 65 år","Ja (enbart digitalt)","3","","4","1","3","1","1","1","1"
"2021/03/23 9:28:16 am CET","40-65 år","Ja (papperstidning)","3","jag har nu en prenumeration som är digital med helg i papperstidning","3","3","3","3","3","3","3"
"2021/03/23 9:28:45 am CET","Över 65 år","Ja (papperstidning)","4","blir allt mer van att läsa digitalt","2","2","2","4","4","4","4"
"2021/03/23 9:30:29 am CET","40-65 år","Ja (enbart digitalt)","1","För dyrt","4","1","4","1","1","1","1"
"2021/03/23 9:31:09 am CET","40-65 år","Ja (enbart digitalt)","2","Dyrt. Jag vill inte ha allt i paketet. ","4","3","4","2","2","2","2"
"2021/03/23 9:34:40 am CET","Över 65 år","Nej, men har varit förut","1","Läser inte polska vänstertidningar!","1","1","1","1","1","1","1"
"2021/03/23 9:36:01 am CET","30-39 år","Ja (enbart digitalt)","3","Jag tycker att det är ganska dyrt men det är svårt att bedöma detta paket eftersom jag använder annat. Om jag förstår bra och jag kan dela med andra 5 personer mina prenumeration , ser ut det bättre. ","4","3","3","1","2","3","3"
"2021/03/23 9:36:49 am CET","Över 65 år","Ja (enbart digitalt)","1","Hade tidigare en digutal prenumeration. När den skulle förnyas gick det inte därför att betalningssystemet inte accepterade postnumret i Finland. Nu har jag i stället en digital ""vänprenumeration""!","1","1","1","1","1","1","1"
"2021/03/23 9:38:41 am CET","40-65 år","Ja (enbart digitalt)","1","jag har låg pension","3","1","1","1","1","1","1"
"2021/03/23 9:38:44 am CET","40-65 år","Ja (enbart digitalt)","3","Verkar okej","5","2","3","2","2","2","3"
"2021/03/23 9:41:02 am CET","Över 65 år","Ja (enbart digitalt)","2","Det blir för dyrt tyvärr","4","2","3","1","1","2","1"
"2021/03/23 9:41:48 am CET","40-65 år","Ja (enbart digitalt)","1","För dyrt.","1","1","3","1","1","1","1"
"2021/03/23 9:43:33 am CET","40-65 år","Ja (papperstidning)","3","Önskar en kombination av digitalt och papper, därav svaret. Innebar också att jag inte kunde kryssa i rätt på förra frågan.","1","1","1","1","1","1","3"
"2021/03/23 9:44:24 am CET","Över 65 år","Ja (enbart digitalt)","3","gillar få tidningen i digital form","3","1","3","1","2","2","2"
"2021/03/23 9:46:11 am CET","Över 65 år","Ja (papperstidning)","2","Föredrar papperstidning","5","2","4","2","1","4","2"
"2021/03/23 9:46:28 am CET","Över 65 år","Nej, men har varit förut","2","Har inte förstått hur jag ska nå sidorna jag betalat för krångligt med div konton osv synd","2","2","2","1","2","2","2"
"2021/03/23 9:47:06 am CET","Över 65 år","Ja (papperstidning)","1","","1","1","1","1","1","1","1"
"2021/03/23 9:48:21 am CET","Under 30 år","Ja (enbart digitalt)","2","Det passar inte min profil. 5 konton och extra rabatter är helt enkelt ointressant och då känns det som att jag betalar för saker jag inte vill ha.","5","3","5","2","3","4","3"
"2021/03/23 9:48:44 am CET","Över 65 år","Ja (papperstidning)","4","priset är ganska högt om man bara får tidningen i digital form","5","4","4","2","2","2","1"
"2021/03/23 9:49:18 am CET","Under 30 år","Ja (enbart digitalt)","1","","5","2","5","2","1","2","1"
"2021/03/23 9:50:56 am CET","Över 65 år","Ja (papperstidning)","4","har redan ","1","1","1","1","1","1","4"
"2021/03/23 9:51:18 am CET","Över 65 år","Ja (papperstidning)","1","inget intresse","1","1","1","1","1","1","1"
"2021/03/23 9:54:07 am CET","40-65 år","Ja (enbart digitalt)","1","Endast intresserad av artiklarna på DN.se och i appen","5","1","5","1","1","1","1"
"2021/03/23 9:57:38 am CET","40-65 år","Ja (enbart digitalt)","1","För dyrt!","4","2","2","1","1","1","1"
"2021/03/23 10:00:08 am CET","40-65 år","Ja (enbart digitalt)","1","Nöjd med vad jag har","5","1","5","1","1","1","1"
"2021/03/23 10:02:42 am CET","Över 65 år","Ja (enbart digitalt)","1","önskar enbart e.tidningen digitalt till ett rimligt pris ","5","1","3","1","1","1","1"
"2021/03/23 10:04:01 am CET","30-39 år","Ja (papperstidning)","4","Tycker DN är en väldigt bra tidning. Har fortfarande papperstidning men i framtiden skulle det här kunna vara ett alternativ","4","4","4","4","4","4","4"
"2021/03/23 10:05:23 am CET","40-65 år","Ja (enbart digitalt)","1","Har allt jag behöver redan i vanlig digital prenumeration. Ensamhushåll. ","3","1","3","1","1","1","1"
"2021/03/23 10:07:05 am CET","40-65 år","Ja (papperstidning)","3","Oklart om jag anser det vara värt pengarna. ","1","1","4","2","2","1","1"
"2021/03/23 10:07:40 am CET","40-65 år","Ja (papperstidning)","2","Dyrt","4","2","4","2","3","3","2"
"2021/03/23 10:11:33 am CET","40-65 år","Ja (papperstidning)","1","web och app räcker -- helt ointresserad av övrigt","3","2","3","1","1","1","1"
"2021/03/23 10:13:46 am CET","40-65 år","Ja (enbart digitalt)","3","","5","3","5","1","1","3","1"
"2021/03/23 10:16:00 am CET","40-65 år","Ja (enbart digitalt)","4","","2","3","3","1","4","1","5"
"2021/03/23 10:17:17 am CET","Över 65 år","Ja (enbart digitalt)","1","för mycket   orkar inte","5","3","3","3","3","3","1"
"2021/03/23 10:17:53 am CET","Under 30 år","Nej, men har varit förut","1","Dyrt","5","4","5","1","1","4","1"
"2021/03/23 10:20:25 am CET","40-65 år","Ja (enbart digitalt)","2","För dyrt","4","2","4","2","2","2","2"
"2021/03/23 10:20:31 am CET","Under 30 år","Nej och har aldrig varit","1","Jag har inte råd att lösa pengar på en tidning","1","1","1","1","1","1","1"
"2021/03/23 10:23:42 am CET","40-65 år","Ja (enbart digitalt)","5","Vill ha allt ovanstående","1","1","1","1","1","1","1"
"2021/03/23 10:25:04 am CET","Över 65 år","Ja (papperstidning)","1","Har papperstidning och digitalt","1","1","1","1","1","1","1"
"2021/03/23 10:25:54 am CET","40-65 år","Ja (papperstidning)","1","jag prenumererar flera tidningar för att kunna bilda mig en samlad bild. då blir det helt enkelt för dyrt.","4","1","5","1","1","1","1"
"2021/03/23 10:27:21 am CET","40-65 år","Ja (enbart digitalt)","3","På gränsen till för mycket pengar, med tanke på hur mycket jag läser och att det är skillnad med papperstidning (bättre).","5","2","5","1","1","4","2"
"2021/03/23 10:27:32 am CET","40-65 år","Ja (enbart digitalt)","1","Priset är alldeles för högt","2","1","3","1","1","1","1"
"2021/03/23 10:27:36 am CET","40-65 år","Ja (enbart digitalt)","2","för dyrt för digital prenumration som inte kostar DN något extra i kostnad","4","1","4","1","1","2","1"
"2021/03/23 10:30:31 am CET","Över 65 år","Ja (enbart digitalt)","3","Jsg har haft svårighter med inloggning, på datorn har det i stort sdtt varit OK men på mobilen har jag sällan kunnat läsa premiuminnehållet.","3","3","4","2","4","3","2"
"2021/03/23 10:31:25 am CET","30-39 år","Ja (enbart digitalt)","1","Alldeles för dyrt och jag vill bara läsa artiklar, behöver inga rabatter eller extra konton etc.","2","1","1","1","1","1","1"
"2021/03/23 10:31:48 am CET","40-65 år","Ja (enbart digitalt)","2","Gillar in e-tidningen. Erbjudanden är sällan relevanta. Behöver ej fler konton","5","3","5","1","1","3","2"
"2021/03/23 10:32:33 am CET","40-65 år","Ja (enbart digitalt)","2","Jag tycker priset är för högt för att få 5 extra konton och rabatter. Skulle priset höjas från dagens 129 kr/mån skulle jag överväga att sluta prenumerera.","5","2","5","2","2","2","2"
"2021/03/23 10:33:49 am CET","Över 65 år","Ja (enbart digitalt)","1","Tidsbrist,, Ekonomi","1","1","1","1","1","1","1"
"2021/03/23 10:33:50 am CET","Över 65 år","Ja (enbart digitalt)","1","Kontrafakkontrafaktisk klimatinformation. För mycket Stockholm.","2","1","2","1","1","1","1"
"2021/03/23 10:35:59 am CET","40-65 år","Ja (papperstidning)","4","Känns lite dyrt men om det är samma som papperstidningen är det inte dyrt. Att det är 5 extra konton gör att det känns billigare.","5","1","4","1","2","4","4"
"2021/03/23 10:36:16 am CET","40-65 år","Ja (papperstidning)","1","Vill ha papperstidning","1","1","1","1","1","1","1"
"2021/03/23 10:36:38 am CET","Över 65 år","Ja (enbart digitalt)","3","","5","3","5","1","2","3","3"
"2021/03/23 10:42:11 am CET","Över 65 år","Ja (papperstidning)","1","Det är för dyrt","5","1","5","1","1","1","2"
"2021/03/23 10:47:04 am CET","40-65 år","Ja (papperstidning)","5","Bra med flera användare","5","1","5","1","1","4","4"
"2021/03/23 10:47:47 am CET","40-65 år","Ja (enbart digitalt)","1","Alldeles för dyrt. Jag hoppar mellan DN, Aftonbladet, Expressen, SVT för att få nyheter. DN är bäst men med det priset är det inte aktuellt.","2","1","3","1","1","1","1"
"2021/03/23 10:47:47 am CET","40-65 år","Ja (papperstidning)","2","","4","2","3","2","2","2","5"
"2021/03/23 10:48:52 am CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt","5","1","5","1","1","1","1"
"2021/03/23 10:50:16 am CET","Över 65 år","Ja (enbart digitalt)","2","Bor på Gotland och vi är diskriminerade vad gäller att få papperstidning. Går tex ej på lörd ellersönd.","2","2","2","1","1","1","1"
"2021/03/23 10:50:17 am CET","30-39 år","Ja (enbart digitalt)","1","Tre gånger så dyrt som idag","5","2","5","1","1","1","1"
"2021/03/23 10:50:47 am CET","Under 30 år","Ja (papperstidning)","1","För hög summa pengar varje månad ","3","1","4","1","1","2","1"
