"Timestamp","Vilken.åldersgrupp.tillhör.du.","Är.du.prenumerant.hos.DN.","Hur.troligt.är.det.att.du.tecknar.paketet.","Hur.troligt.är.det.att.du.tecknar.paketet..1","Hur.troligt.är.det.att.du.tecknar.paketet..2","Hur.troligt.är.det.att.du.tecknar.paketet..3","Hur.troligt.är.det.att.du.tecknar.paketet..4","Hur.troligt.är.det.att.du.tecknar.paketet..5","Hur.troligt.är.det.att.du.tecknar.paketet..6","Hur.troligt.är.det.att.du.tecknar.paketet..7"
"2021/03/22 3:16:46 pm CET","40-65 år","Ja (papperstidning)",2,3,4,3,4,3,2,4
"2021/03/22 3:20:26 pm CET","40-65 år","Ja (enbart digitalt)",1,2,3,2,2,3,3,2
"2021/03/22 3:21:18 pm CET","Över 65 år","Nej, men har varit förut",3,4,3,3,3,4,4,2
"2021/03/22 3:21:25 pm CET","40-65 år","Nej, men har varit förut",1,1,4,1,1,3,2,2
"2021/03/22 3:24:09 pm CET","40-65 år","Ja (enbart digitalt)",1,3,5,3,1,3,5,2
"2021/03/22 3:26:38 pm CET","40-65 år","Ja (enbart digitalt)",1,1,5,1,1,5,5,1
"2021/03/22 3:27:05 pm CET","40-65 år","Ja (enbart digitalt)",3,4,3,4,4,5,4,4
"2021/03/22 3:27:38 pm CET","Över 65 år","Ja (enbart digitalt)",2,1,3,2,2,3,5,1
"2021/03/22 3:30:57 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,5,1,1,1,1,1
"2021/03/22 3:31:01 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,5,1,1,1,1,1
"2021/03/22 3:31:40 pm CET","40-65 år","Ja (papperstidning)",1,2,5,1,2,5,5,1
"2021/03/22 3:32:21 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,5,1,1,1,1,1
"2021/03/22 3:34:13 pm CET","40-65 år","Ja (enbart digitalt)",1,1,4,1,1,2,2,1
"2021/03/22 3:34:54 pm CET","40-65 år","Ja (enbart digitalt)",1,1,3,1,1,4,4,1
"2021/03/22 3:34:56 pm CET","40-65 år","Ja (enbart digitalt)",1,3,4,2,4,2,2,2
"2021/03/22 3:35:30 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,3,1,1,3,3,1
"2021/03/22 3:36:05 pm CET","40-65 år","Ja (enbart digitalt)",1,2,3,1,2,2,2,2
"2021/03/22 3:36:45 pm CET","40-65 år","Nej och har aldrig varit",1,1,2,1,1,3,1,1
"2021/03/22 3:37:30 pm CET","40-65 år","Ja (papperstidning)",3,4,5,4,3,5,5,3
"2021/03/22 3:38:23 pm CET","Över 65 år","Ja (papperstidning)",3,1,1,1,1,1,1,1
"2021/03/22 3:39:50 pm CET","40-65 år","Ja (enbart digitalt)",2,4,5,3,4,4,4,3
"2021/03/22 3:40:42 pm CET","40-65 år","Ja (enbart digitalt)",1,1,3,1,1,4,3,1
"2021/03/22 3:41:58 pm CET","40-65 år","Ja (enbart digitalt)",1,2,4,2,1,3,3,2
"2021/03/22 3:46:08 pm CET","Över 65 år","Ja (papperstidning)",3,3,3,3,3,3,3,3
"2021/03/22 3:46:09 pm CET","Över 65 år","Ja (enbart digitalt)",5,4,2,3,5,2,2,2
"2021/03/22 3:46:36 pm CET","40-65 år","Ja (papperstidning)",3,4,2,3,4,4,2,3
"2021/03/22 3:48:51 pm CET","40-65 år","Nej, men har varit förut",1,1,3,1,1,2,2,5
"2021/03/22 3:50:57 pm CET","Över 65 år","Ja (papperstidning)",4,2,2,2,2,1,1,2
"2021/03/22 3:51:11 pm CET","Över 65 år","Ja (enbart digitalt)",3,2,4,2,2,2,2,2
"2021/03/22 3:52:56 pm CET","Över 65 år","Ja (enbart digitalt)",2,3,1,3,4,1,1,1
"2021/03/22 3:53:29 pm CET","Över 65 år","Ja (papperstidning)",4,2,4,2,2,2,4,2
"2021/03/22 3:53:40 pm CET","40-65 år","Ja (enbart digitalt)",1,2,5,2,2,2,2,2
"2021/03/22 3:53:48 pm CET","Över 65 år","Ja (enbart digitalt)",3,3,5,3,5,5,5,3
"2021/03/22 3:53:50 pm CET","Över 65 år","Ja (papperstidning)",1,1,4,1,1,1,1,2
"2021/03/22 3:57:42 pm CET","Över 65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 3:57:51 pm CET","40-65 år","Ja (enbart digitalt)",3,4,2,2,3,5,3,2
"2021/03/22 3:59:15 pm CET","40-65 år","Nej och har aldrig varit",1,1,2,1,1,2,2,1
"2021/03/22 4:00:32 pm CET","30-39 år","Ja (enbart digitalt)",1,1,3,1,1,3,3,1
"2021/03/22 4:02:12 pm CET","40-65 år","Ja (enbart digitalt)",3,1,5,1,3,1,2,3
"2021/03/22 4:02:18 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,5,1,1,4,4,1
"2021/03/22 4:02:31 pm CET","40-65 år","Ja (enbart digitalt)",2,2,4,2,2,4,4,2
"2021/03/22 4:05:31 pm CET","40-65 år","Ja (enbart digitalt)",1,2,4,1,2,4,3,1
"2021/03/22 4:06:12 pm CET","40-65 år","Ja (enbart digitalt)",1,1,3,1,1,2,1,1
"2021/03/22 4:07:03 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,3,1,1,2,1,1
"2021/03/22 4:07:25 pm CET","40-65 år","Ja (enbart digitalt)",2,2,5,2,1,2,3,1
"2021/03/22 4:10:24 pm CET","Över 65 år","Ja (enbart digitalt)",2,2,4,2,2,2,5,2
"2021/03/22 4:10:37 pm CET","40-65 år","Ja (papperstidning)",2,2,1,2,2,4,4,2
"2021/03/22 4:10:50 pm CET","40-65 år","Ja (papperstidning)",1,1,1,1,1,5,5,1
"2021/03/22 4:13:11 pm CET","Över 65 år","Ja (enbart digitalt)",5,1,5,5,1,1,1,1
"2021/03/22 4:13:34 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,2,1,1,3,2,1
"2021/03/22 4:14:07 pm CET","Över 65 år","Ja (enbart digitalt)",3,3,3,3,3,4,4,3
"2021/03/22 4:14:55 pm CET","40-65 år","Ja (enbart digitalt)",1,1,3,1,1,3,3,1
"2021/03/22 4:17:12 pm CET","Över 65 år","Nej, men har varit förut",2,3,3,2,2,4,3,2
"2021/03/22 4:17:13 pm CET","40-65 år","Ja (enbart digitalt)",1,2,2,1,3,5,4,3
"2021/03/22 4:19:11 pm CET","Under 30 år","Ja (enbart digitalt)",1,4,5,4,3,4,4,4
"2021/03/22 4:19:31 pm CET","40-65 år","Ja (enbart digitalt)",2,2,4,2,2,5,4,2
"2021/03/22 4:20:56 pm CET","Över 65 år","Ja (enbart digitalt)",4,2,2,2,3,5,4,4
"2021/03/22 4:23:31 pm CET","40-65 år","Ja (papperstidning)",2,2,2,2,2,2,1,2
"2021/03/22 4:25:02 pm CET","Över 65 år","Ja (enbart digitalt)",2,3,4,2,4,4,5,3
"2021/03/22 4:25:18 pm CET","Över 65 år","Ja (papperstidning)",2,2,1,2,2,1,1,2
"2021/03/22 4:25:19 pm CET","40-65 år","Nej, men har varit förut",1,1,4,1,1,3,3,1
"2021/03/22 4:25:25 pm CET","Över 65 år","Ja (enbart digitalt)",3,4,5,1,1,3,3,1
"2021/03/22 4:25:49 pm CET","40-65 år","Ja (enbart digitalt)",1,1,3,1,1,3,3,1
"2021/03/22 4:28:03 pm CET","40-65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 4:28:26 pm CET","40-65 år","Ja (papperstidning)",4,5,5,2,5,5,1,4
"2021/03/22 4:29:14 pm CET","40-65 år","Ja (enbart digitalt)",1,1,4,1,1,1,1,1
"2021/03/22 4:29:24 pm CET","40-65 år","Ja (enbart digitalt)",1,2,5,3,1,2,2,1
"2021/03/22 4:29:25 pm CET","40-65 år","Ja (papperstidning)",2,3,4,2,3,5,4,3
"2021/03/22 4:30:05 pm CET","Över 65 år","Nej och har aldrig varit",1,1,4,1,1,4,4,1
"2021/03/22 4:30:43 pm CET","Över 65 år","Ja (enbart digitalt)",1,2,5,2,2,4,4,2
"2021/03/22 4:31:32 pm CET","30-39 år","Ja (enbart digitalt)",1,3,5,1,3,5,1,3
"2021/03/22 4:31:59 pm CET","40-65 år","Nej och har aldrig varit",1,1,1,1,1,1,1,1
"2021/03/22 4:34:02 pm CET","Över 65 år","Ja (enbart digitalt)",3,3,2,5,1,2,3,3
"2021/03/22 4:36:02 pm CET","30-39 år","Ja (enbart digitalt)",1,1,4,1,1,4,4,1
"2021/03/22 4:36:04 pm CET","Över 65 år","Ja (papperstidning)",3,2,2,3,3,1,1,2
"2021/03/22 4:36:34 pm CET","Över 65 år","Ja (enbart digitalt)",1,2,4,1,1,3,3,2
"2021/03/22 4:37:36 pm CET","30-39 år","Ja (enbart digitalt)",1,2,5,2,3,5,4,3
"2021/03/22 4:40:19 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,5,1,1,5,5,1
"2021/03/22 4:41:06 pm CET","Över 65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 4:42:08 pm CET","Över 65 år","Ja (papperstidning)",2,2,2,4,2,5,5,1
"2021/03/22 4:42:49 pm CET","40-65 år","Ja (enbart digitalt)",1,2,5,1,2,5,2,1
"2021/03/22 4:43:22 pm CET","40-65 år","Ja (papperstidning)",4,4,4,3,4,4,3,4
"2021/03/22 4:43:53 pm CET","Över 65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 4:44:10 pm CET","40-65 år","Ja (enbart digitalt)",2,2,5,2,2,5,2,2
"2021/03/22 4:44:15 pm CET","40-65 år","Ja (enbart digitalt)",2,2,5,2,2,5,2,2
"2021/03/22 4:44:32 pm CET","40-65 år","Ja (enbart digitalt)",1,1,5,1,1,5,5,1
"2021/03/22 4:46:33 pm CET","Över 65 år","Ja (enbart digitalt)",4,1,5,2,1,1,1,2
"2021/03/22 4:47:51 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,5,1,1,1,1,1
"2021/03/22 4:47:54 pm CET","40-65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 4:49:46 pm CET","40-65 år","Ja (enbart digitalt)",2,4,3,2,3,4,2,5
"2021/03/22 4:50:20 pm CET","Under 30 år","Ja (enbart digitalt)",1,2,4,2,2,3,3,2
"2021/03/22 4:52:08 pm CET","40-65 år","Ja (enbart digitalt)",1,2,2,1,2,3,3,2
"2021/03/22 4:53:16 pm CET","Över 65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 4:53:37 pm CET","Över 65 år","Ja (enbart digitalt)",2,2,5,1,2,1,1,4
"2021/03/22 4:53:52 pm CET","40-65 år","Ja (enbart digitalt)",3,3,5,1,3,5,2,3
"2021/03/22 4:54:12 pm CET","40-65 år","Ja (enbart digitalt)",1,1,5,1,1,1,1,1
"2021/03/22 4:54:12 pm CET","40-65 år","Ja (papperstidning)",4,5,5,3,5,4,3,5
"2021/03/22 4:55:49 pm CET","Över 65 år","Nej, men har varit förut",1,1,3,1,2,3,2,1
"2021/03/22 4:56:09 pm CET","Över 65 år","Ja (enbart digitalt)",2,3,5,2,4,5,5,2
"2021/03/22 4:57:37 pm CET","30-39 år","Ja (enbart digitalt)",2,2,4,2,2,5,5,3
"2021/03/22 5:00:46 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,3,1,1,3,3,1
"2021/03/22 5:01:58 pm CET","30-39 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 5:03:11 pm CET","Över 65 år","Nej och har aldrig varit",1,1,1,1,1,1,1,1
"2021/03/22 5:05:40 pm CET","30-39 år","Ja (enbart digitalt)",1,1,3,1,1,3,3,1
"2021/03/22 5:05:40 pm CET","40-65 år","Ja (enbart digitalt)",2,2,4,3,3,4,5,2
"2021/03/22 5:06:45 pm CET","40-65 år","Ja (enbart digitalt)",2,1,5,1,1,1,1,3
"2021/03/22 5:06:46 pm CET","Över 65 år","Ja (enbart digitalt)",4,3,3,3,4,3,4,2
"2021/03/22 5:07:05 pm CET","Över 65 år","Ja (papperstidning)",2,2,2,2,2,3,3,2
"2021/03/22 5:07:45 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,1,1,1,1,1,1
"2021/03/22 5:11:21 pm CET","40-65 år","Ja (enbart digitalt)",2,2,4,2,2,4,4,2
"2021/03/22 5:13:14 pm CET","40-65 år","Nej, men har varit förut",1,1,3,1,1,3,3,1
"2021/03/22 5:14:09 pm CET","Över 65 år","Ja (enbart digitalt)",2,2,5,2,2,5,5,2
"2021/03/22 5:14:52 pm CET","Över 65 år","Ja (papperstidning)",2,2,4,2,2,4,4,2
"2021/03/22 5:15:45 pm CET","40-65 år","Ja (enbart digitalt)",1,2,5,2,2,5,5,2
"2021/03/22 5:16:04 pm CET","40-65 år","Ja (enbart digitalt)",1,1,5,1,1,1,1,1
"2021/03/22 5:18:26 pm CET","Över 65 år","Ja (papperstidning)",1,1,3,1,1,1,1,1
"2021/03/22 5:19:10 pm CET","40-65 år","Ja (enbart digitalt)",1,2,4,2,2,3,3,2
"2021/03/22 5:19:25 pm CET","Över 65 år","Ja (enbart digitalt)",1,4,5,1,2,1,1,1
"2021/03/22 5:19:58 pm CET","Över 65 år","Ja (enbart digitalt)",2,2,3,2,2,2,2,2
"2021/03/22 5:20:26 pm CET","Över 65 år","Nej, men har varit förut",2,2,2,2,2,2,2,2
"2021/03/22 5:23:01 pm CET","40-65 år","Ja (enbart digitalt)",4,4,5,3,3,4,1,4
"2021/03/22 5:23:55 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,3,1,1,3,3,1
"2021/03/22 5:24:50 pm CET","30-39 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 5:25:03 pm CET","30-39 år","Ja (enbart digitalt)",1,3,4,2,3,5,5,2
"2021/03/22 5:26:26 pm CET","40-65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 5:26:56 pm CET","40-65 år","Ja (enbart digitalt)",1,1,4,1,1,4,4,1
"2021/03/22 5:28:24 pm CET","30-39 år","Ja (enbart digitalt)",2,2,3,2,3,5,4,2
"2021/03/22 5:30:16 pm CET","40-65 år","Ja (enbart digitalt)",1,1,3,1,1,4,3,1
"2021/03/22 5:31:06 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,5,1,1,5,3,1
"2021/03/22 5:31:29 pm CET","30-39 år","Ja (enbart digitalt)",1,1,5,1,3,5,5,1
"2021/03/22 5:32:06 pm CET","Under 30 år","Ja (enbart digitalt)",2,3,4,3,2,2,5,1
"2021/03/22 5:32:24 pm CET","40-65 år","Ja (enbart digitalt)",1,1,1,1,1,5,5,1
"2021/03/22 5:32:47 pm CET","Över 65 år","Nej, men har varit förut",2,2,2,2,2,2,3,2
"2021/03/22 5:34:16 pm CET","40-65 år","Ja (papperstidning)",3,3,4,3,4,3,4,4
"2021/03/22 5:35:14 pm CET","Över 65 år","Ja (enbart digitalt)",4,5,3,1,4,3,3,4
"2021/03/22 5:35:32 pm CET","40-65 år","Nej, men har varit förut",1,1,2,1,1,2,2,1
"2021/03/22 5:35:53 pm CET","40-65 år","Ja (enbart digitalt)",1,1,3,2,2,4,4,2
"2021/03/22 5:35:59 pm CET","40-65 år","Ja (papperstidning)",4,2,5,4,2,2,2,4
"2021/03/22 5:37:22 pm CET","40-65 år","Ja (enbart digitalt)",3,4,5,4,5,5,2,5
"2021/03/22 5:39:15 pm CET","40-65 år","Ja (enbart digitalt)",1,1,5,1,3,1,1,1
"2021/03/22 5:41:27 pm CET","40-65 år","Ja (enbart digitalt)",1,1,2,1,1,3,3,1
"2021/03/22 5:42:31 pm CET","40-65 år","Ja (papperstidning)",5,3,5,3,5,3,3,5
"2021/03/22 5:42:40 pm CET","40-65 år","Ja (enbart digitalt)",2,3,5,1,3,5,1,3
"2021/03/22 5:44:28 pm CET","40-65 år","Ja (papperstidning)",1,2,3,1,3,4,3,4
"2021/03/22 5:44:56 pm CET","40-65 år","Ja (enbart digitalt)",2,2,5,2,3,2,2,2
"2021/03/22 5:45:09 pm CET","40-65 år","Ja (papperstidning)",1,1,1,4,1,1,4,1
"2021/03/22 5:45:30 pm CET","40-65 år","Ja (enbart digitalt)",4,3,4,2,5,3,3,5
"2021/03/22 5:45:54 pm CET","40-65 år","Nej och har aldrig varit",1,1,2,1,1,2,2,1
"2021/03/22 5:46:06 pm CET","40-65 år","Ja (papperstidning)",4,4,3,2,4,2,1,2
"2021/03/22 5:46:47 pm CET","40-65 år","Nej, men har varit förut",3,4,4,4,4,4,4,4
"2021/03/22 5:47:16 pm CET","40-65 år","Ja (papperstidning)",3,3,4,3,4,5,5,3
"2021/03/22 5:47:36 pm CET","Över 65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 5:47:39 pm CET","40-65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 5:48:55 pm CET","Över 65 år","Ja (papperstidning)",3,2,3,2,3,4,3,2
"2021/03/22 5:51:41 pm CET","Över 65 år","Ja (papperstidning)",2,1,1,1,1,1,1,1
"2021/03/22 5:52:13 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,3,3,2,3,4,2
"2021/03/22 5:53:48 pm CET","40-65 år","Ja (papperstidning)",2,3,2,2,2,2,2,2
"2021/03/22 5:53:55 pm CET","Över 65 år","Ja (papperstidning)",3,2,2,2,2,2,2,4
"2021/03/22 5:54:03 pm CET","Över 65 år","Nej, men har varit förut",2,1,1,1,1,1,1,1
"2021/03/22 5:55:46 pm CET","Över 65 år","Ja (papperstidning)",2,1,2,1,2,1,2,2
"2021/03/22 5:56:54 pm CET","Över 65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 5:57:32 pm CET","40-65 år","Ja (papperstidning)",1,2,3,1,1,1,1,1
"2021/03/22 6:00:33 pm CET","Över 65 år","Nej, men har varit förut",1,2,3,2,2,3,3,2
"2021/03/22 6:02:01 pm CET","40-65 år","Ja (enbart digitalt)",4,5,5,5,5,4,4,5
"2021/03/22 6:03:25 pm CET","40-65 år","Ja (enbart digitalt)",1,2,4,2,2,1,1,2
"2021/03/22 6:03:52 pm CET","Över 65 år","Ja (papperstidning)",2,2,2,2,2,1,1,2
"2021/03/22 6:06:00 pm CET","40-65 år","Ja (enbart digitalt)",2,2,4,2,2,4,3,2
"2021/03/22 6:06:13 pm CET","40-65 år","Nej, men har varit förut",1,1,4,1,1,4,2,1
"2021/03/22 6:07:14 pm CET","40-65 år","Ja (enbart digitalt)",2,3,5,2,3,5,4,3
"2021/03/22 6:07:24 pm CET","40-65 år","Ja (enbart digitalt)",4,3,5,3,3,5,3,2
"2021/03/22 6:07:33 pm CET","40-65 år","Ja (enbart digitalt)",1,1,1,1,1,1,1,1
"2021/03/22 6:07:39 pm CET","Över 65 år","Ja (enbart digitalt)",1,2,4,2,2,4,3,2
"2021/03/22 6:08:43 pm CET","Under 30 år","Nej, men har varit förut",3,3,3,3,3,3,3,3
"2021/03/22 6:09:31 pm CET","Över 65 år","Ja (enbart digitalt)",2,2,5,2,4,4,3,4
"2021/03/22 6:09:38 pm CET","40-65 år","Ja (enbart digitalt)",2,2,4,2,2,3,3,2
"2021/03/22 6:10:44 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,1,1,4,5,1,4
"2021/03/22 6:11:08 pm CET","Över 65 år","Ja (enbart digitalt)",2,2,1,1,2,1,2,1
"2021/03/22 6:11:22 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,3,4,1,4,3,1
"2021/03/22 6:11:33 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,4,1,1,1,1,1
"2021/03/22 6:12:24 pm CET","40-65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 6:13:12 pm CET","40-65 år","Ja (enbart digitalt)",1,1,1,1,1,1,1,1
"2021/03/22 6:14:31 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,5,1,1,1,1,1
"2021/03/22 6:15:17 pm CET","40-65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 6:16:28 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,3,1,1,3,3,1
"2021/03/22 6:17:08 pm CET","30-39 år","Ja (papperstidning)",3,3,5,3,3,4,4,3
"2021/03/22 6:17:24 pm CET","30-39 år","Ja (papperstidning)",3,3,5,3,3,4,4,3
"2021/03/22 6:19:26 pm CET","40-65 år","Ja (enbart digitalt)",3,4,5,1,4,2,2,2
"2021/03/22 6:20:35 pm CET","40-65 år","Ja (enbart digitalt)",1,1,4,2,2,2,1,2
"2021/03/22 6:21:13 pm CET","40-65 år","Ja (enbart digitalt)",1,1,1,1,1,2,1,1
"2021/03/22 6:21:44 pm CET","40-65 år","Ja (enbart digitalt)",4,3,2,4,4,3,3,3
"2021/03/22 6:22:10 pm CET","40-65 år","Ja (enbart digitalt)",1,1,5,1,1,4,3,1
"2021/03/22 6:22:32 pm CET","Över 65 år","Ja (enbart digitalt)",2,2,5,3,3,5,4,2
"2021/03/22 6:24:12 pm CET","40-65 år","Ja (enbart digitalt)",2,2,4,2,2,4,4,2
"2021/03/22 6:24:37 pm CET","Över 65 år","Ja (enbart digitalt)",4,2,5,2,1,1,2,1
"2021/03/22 6:24:56 pm CET","30-39 år","Ja (enbart digitalt)",1,1,2,2,1,2,2,1
"2021/03/22 6:26:40 pm CET","40-65 år","Ja (papperstidning)",4,4,4,2,3,3,4,2
"2021/03/22 6:28:46 pm CET","30-39 år","Ja (enbart digitalt)",2,2,3,3,3,4,4,2
"2021/03/22 6:28:48 pm CET","Över 65 år","Ja (enbart digitalt)",2,3,4,4,3,3,1,4
"2021/03/22 6:29:18 pm CET","40-65 år","Ja (papperstidning)",3,3,3,3,3,3,3,3
"2021/03/22 6:30:03 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,3,1,1,1,5,1
"2021/03/22 6:30:11 pm CET","40-65 år","Ja (enbart digitalt)",2,3,5,3,4,4,2,2
"2021/03/22 6:31:43 pm CET","40-65 år","Ja (papperstidning)",2,2,2,2,2,2,2,2
"2021/03/22 6:31:44 pm CET","Över 65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 6:32:05 pm CET","40-65 år","Ja (enbart digitalt)",1,2,4,2,3,4,2,2
"2021/03/22 6:32:28 pm CET","40-65 år","Ja (enbart digitalt)",1,1,1,1,1,4,3,1
"2021/03/22 6:32:32 pm CET","40-65 år","Ja (papperstidning)",3,2,1,2,2,2,2,2
"2021/03/22 6:32:52 pm CET","Över 65 år","Nej, men har varit förut",1,2,4,1,2,3,4,1
"2021/03/22 6:32:59 pm CET","40-65 år","Ja (enbart digitalt)",3,5,5,4,5,3,3,3
"2021/03/22 6:36:33 pm CET","30-39 år","Ja (enbart digitalt)",1,1,1,1,1,1,1,1
"2021/03/22 6:37:56 pm CET","30-39 år","Ja (enbart digitalt)",1,2,3,2,2,4,4,2
"2021/03/22 6:39:14 pm CET","Under 30 år","Ja (enbart digitalt)",3,4,5,2,5,4,3,3
"2021/03/22 6:40:59 pm CET","Över 65 år","Ja (papperstidning)",3,2,2,2,2,1,1,1
"2021/03/22 6:41:34 pm CET","40-65 år","Nej, men har varit förut",1,1,3,1,1,2,1,1
"2021/03/22 6:41:39 pm CET","Över 65 år","Ja (enbart digitalt)",2,1,1,1,1,1,1,1
"2021/03/22 6:42:40 pm CET","40-65 år","Ja (papperstidning)",1,1,4,1,1,5,5,1
"2021/03/22 6:44:06 pm CET","Över 65 år","Ja (enbart digitalt)",3,1,1,1,1,1,1,1
"2021/03/22 6:47:24 pm CET","40-65 år","Ja (papperstidning)",3,4,5,3,4,4,2,3
"2021/03/22 6:47:43 pm CET","Över 65 år","Ja (papperstidning)",2,2,2,3,2,2,2,2
"2021/03/22 6:48:05 pm CET","40-65 år","Ja (enbart digitalt)",1,1,4,1,1,3,3,1
"2021/03/22 6:48:38 pm CET","40-65 år","Ja (enbart digitalt)",2,3,5,3,3,5,5,3
"2021/03/22 6:48:43 pm CET","40-65 år","Ja (enbart digitalt)",2,2,4,2,2,4,4,2
"2021/03/22 6:50:42 pm CET","40-65 år","Ja (enbart digitalt)",1,1,1,1,1,1,1,1
"2021/03/22 6:51:25 pm CET","40-65 år","Ja (enbart digitalt)",2,2,3,1,2,2,1,2
"2021/03/22 6:52:14 pm CET","Över 65 år","Nej och har aldrig varit",1,1,1,1,1,1,1,1
"2021/03/22 6:52:34 pm CET","40-65 år","Ja (papperstidning)",3,3,3,3,3,3,3,3
"2021/03/22 6:52:47 pm CET","40-65 år","Ja (enbart digitalt)",2,2,4,2,2,4,4,2
"2021/03/22 6:54:10 pm CET","40-65 år","Nej, men har varit förut",2,1,2,1,1,2,1,1
"2021/03/22 6:54:50 pm CET","Under 30 år","Ja (enbart digitalt)",2,3,5,1,4,1,1,1
"2021/03/22 6:56:11 pm CET","40-65 år","Ja (enbart digitalt)",1,1,5,1,1,3,3,1
"2021/03/22 6:56:50 pm CET","40-65 år","Ja (enbart digitalt)",1,1,5,1,1,3,3,1
"2021/03/22 6:57:31 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,5,1,1,1,1,1
"2021/03/22 6:57:53 pm CET","40-65 år","Ja (enbart digitalt)",3,1,5,1,3,3,5,3
"2021/03/22 6:58:15 pm CET","Över 65 år","Ja (enbart digitalt)",1,2,4,2,2,3,3,2
"2021/03/22 6:59:07 pm CET","Över 65 år","Ja (papperstidning)",3,2,1,2,1,1,2,2
"2021/03/22 7:00:29 pm CET","40-65 år","Ja (enbart digitalt)",1,1,1,1,1,3,3,1
"2021/03/22 7:03:28 pm CET","40-65 år","Ja (enbart digitalt)",1,1,2,1,1,3,2,1
"2021/03/22 7:03:39 pm CET","40-65 år","Ja (enbart digitalt)",1,1,2,1,1,3,2,1
"2021/03/22 7:04:09 pm CET","40-65 år","Ja (enbart digitalt)",3,4,5,4,4,5,5,4
"2021/03/22 7:04:28 pm CET","30-39 år","Ja (enbart digitalt)",2,3,4,2,3,4,3,3
"2021/03/22 7:04:50 pm CET","40-65 år","Ja (enbart digitalt)",1,4,4,2,4,5,5,3
"2021/03/22 7:05:45 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,5,1,1,1,5,1
"2021/03/22 7:06:37 pm CET","Över 65 år","Ja (enbart digitalt)",3,3,5,4,4,2,3,2
"2021/03/22 7:07:17 pm CET","40-65 år","Nej, men har varit förut",3,4,4,3,4,4,4,3
"2021/03/22 7:07:29 pm CET","30-39 år","Ja (enbart digitalt)",1,3,3,1,3,5,5,3
"2021/03/22 7:07:40 pm CET","Över 65 år","Ja (enbart digitalt)",3,1,4,1,1,2,2,1
"2021/03/22 7:08:36 pm CET","Över 65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 7:10:22 pm CET","Över 65 år","Ja (enbart digitalt)",4,4,2,5,5,2,2,4
"2021/03/22 7:10:50 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,3,1,1,3,3,1
"2021/03/22 7:11:20 pm CET","40-65 år","Ja (enbart digitalt)",1,2,4,2,2,3,4,2
"2021/03/22 7:13:43 pm CET","40-65 år","Ja (papperstidning)",2,3,5,4,2,4,2,3
"2021/03/22 7:15:55 pm CET","40-65 år","Ja (enbart digitalt)",1,1,4,1,2,4,4,2
"2021/03/22 7:16:29 pm CET","30-39 år","Ja (papperstidning)",1,2,4,3,2,4,4,3
"2021/03/22 7:16:37 pm CET","30-39 år","Ja (enbart digitalt)",1,1,4,1,1,4,3,1
"2021/03/22 7:16:53 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,1,1,1,1,1,1
"2021/03/22 7:17:02 pm CET","30-39 år","Nej, men har varit förut",1,1,3,1,1,3,3,1
