"Timestamp","Vilken.åldersgrupp.tillhör.du.","Är.du.prenumerant.hos.DN.","Hur.troligt.är.det.att.du.tecknar.paketet.","Hur.troligt.är.det.att.du.tecknar.paketet..1","Hur.troligt.är.det.att.du.tecknar.paketet..2","Hur.troligt.är.det.att.du.tecknar.paketet..3","Hur.troligt.är.det.att.du.tecknar.paketet..4","Hur.troligt.är.det.att.du.tecknar.paketet..5","Hur.troligt.är.det.att.du.tecknar.paketet..6","Hur.troligt.är.det.att.du.tecknar.paketet..7"
"2021/03/22 4:55:03 pm CET","30-39 år","Ja (enbart digitalt)",2,1,1,2,3,1,1,1
"2021/03/22 4:56:23 pm CET","Över 65 år","Nej och har aldrig varit",1,1,1,1,1,1,1,1
"2021/03/22 4:56:28 pm CET","40-65 år","Ja (enbart digitalt)",1,1,1,3,4,1,1,1
"2021/03/22 4:56:47 pm CET","40-65 år","Ja (enbart digitalt)",5,1,1,5,5,1,1,2
"2021/03/22 4:58:19 pm CET","Under 30 år","Ja (enbart digitalt)",4,2,3,2,4,1,2,4
"2021/03/22 4:59:06 pm CET","Över 65 år","Nej och har aldrig varit",1,1,1,1,1,1,1,1
"2021/03/22 4:59:40 pm CET","Över 65 år","Ja (enbart digitalt)",5,3,3,5,3,3,5,3
"2021/03/22 5:00:22 pm CET","40-65 år","Ja (enbart digitalt)",4,2,2,2,5,2,1,3
"2021/03/22 5:01:40 pm CET","40-65 år","Ja (enbart digitalt)",3,1,1,4,3,2,1,2
"2021/03/22 5:01:50 pm CET","Över 65 år","Ja (enbart digitalt)",3,2,3,2,2,2,2,2
"2021/03/22 5:02:39 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,5,5,1,1,1
"2021/03/22 5:04:05 pm CET","40-65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 5:04:06 pm CET","Över 65 år","Ja (enbart digitalt)",3,1,1,2,3,1,1,1
"2021/03/22 5:04:19 pm CET","40-65 år","Ja (enbart digitalt)",3,2,3,4,3,3,1,3
"2021/03/22 5:05:21 pm CET","40-65 år","Ja (enbart digitalt)",1,1,1,1,1,1,3,1
"2021/03/22 5:07:39 pm CET","Över 65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 5:08:08 pm CET","40-65 år","Ja (enbart digitalt)",4,2,2,4,4,2,2,2
"2021/03/22 5:09:35 pm CET","Över 65 år","Ja (papperstidning)",4,2,3,4,4,2,3,2
"2021/03/22 5:11:42 pm CET","Över 65 år","Ja (enbart digitalt)",3,1,1,5,1,3,1,1
"2021/03/22 5:13:38 pm CET","30-39 år","Ja (enbart digitalt)",3,1,1,2,1,1,1,1
"2021/03/22 5:13:39 pm CET","Över 65 år","Ja (enbart digitalt)",4,2,2,3,3,3,2,3
"2021/03/22 5:14:56 pm CET","40-65 år","Ja (enbart digitalt)",3,1,1,2,3,2,1,2
"2021/03/22 5:16:13 pm CET","Över 65 år","Ja (enbart digitalt)",3,1,4,5,5,4,2,3
"2021/03/22 5:16:54 pm CET","40-65 år","Ja (enbart digitalt)",3,1,1,4,4,2,1,2
"2021/03/22 5:17:16 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,1,1,1,1,1,1
"2021/03/22 5:21:54 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,4,4,3,1,2
"2021/03/22 5:22:03 pm CET","Över 65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 5:22:08 pm CET","Över 65 år","Ja (enbart digitalt)",5,3,2,4,5,3,3,3
"2021/03/22 5:22:22 pm CET","40-65 år","Ja (enbart digitalt)",3,2,2,3,2,5,4,2
"2021/03/22 5:23:30 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,1,1,1,1,1,1
"2021/03/22 5:24:56 pm CET","30-39 år","Ja (enbart digitalt)",4,1,1,4,4,1,1,1
"2021/03/22 5:25:01 pm CET","40-65 år","Ja (papperstidning)",4,2,1,4,5,2,1,2
"2021/03/22 5:25:08 pm CET","40-65 år","Ja (papperstidning)",5,1,1,5,5,3,1,4
"2021/03/22 5:25:09 pm CET","40-65 år","Ja (enbart digitalt)",4,3,2,4,4,2,2,3
"2021/03/22 5:25:46 pm CET","40-65 år","Ja (enbart digitalt)",5,1,3,1,5,1,1,1
"2021/03/22 5:25:55 pm CET","30-39 år","Ja (enbart digitalt)",3,1,1,3,3,1,1,2
"2021/03/22 5:27:04 pm CET","40-65 år","Ja (enbart digitalt)",2,2,1,4,5,1,1,1
"2021/03/22 5:29:14 pm CET","40-65 år","Ja (enbart digitalt)",5,2,2,5,5,3,2,3
"2021/03/22 5:30:15 pm CET","40-65 år","Ja (enbart digitalt)",4,1,3,2,2,2,4,2
"2021/03/22 5:30:31 pm CET","40-65 år","Ja (enbart digitalt)",1,1,1,1,1,1,1,1
"2021/03/22 5:31:47 pm CET","40-65 år","Nej och har aldrig varit",3,2,2,3,2,2,2,3
"2021/03/22 5:32:33 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,5,5,1,1,1
"2021/03/22 5:34:18 pm CET","40-65 år","Ja (enbart digitalt)",3,1,1,4,4,2,1,1
"2021/03/22 5:36:56 pm CET","Över 65 år","Ja (papperstidning)",2,2,1,3,2,2,3,1
"2021/03/22 5:37:13 pm CET","30-39 år","Ja (enbart digitalt)",5,1,1,4,5,1,1,2
"2021/03/22 5:37:25 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,1,2,1,1,1,1
"2021/03/22 5:37:27 pm CET","40-65 år","Ja (papperstidning)",2,2,2,3,3,2,1,2
"2021/03/22 5:39:56 pm CET","40-65 år","Ja (enbart digitalt)",5,3,3,1,4,1,4,3
"2021/03/22 5:40:38 pm CET","40-65 år","Ja (enbart digitalt)",3,1,1,5,3,2,1,1
"2021/03/22 5:40:47 pm CET","40-65 år","Ja (papperstidning)",2,1,1,2,2,1,1,2
"2021/03/22 5:41:34 pm CET","40-65 år","Ja (enbart digitalt)",3,1,1,3,3,1,1,1
"2021/03/22 5:41:49 pm CET","40-65 år","Ja (enbart digitalt)",1,1,1,1,1,1,1,1
"2021/03/22 5:42:36 pm CET","30-39 år","Ja (enbart digitalt)",3,1,1,3,3,1,1,1
"2021/03/22 5:43:16 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,2,1,2,1,2
"2021/03/22 5:43:42 pm CET","40-65 år","Ja (enbart digitalt)",2,2,1,4,2,3,2,2
"2021/03/22 5:44:49 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,1,5,5,1,1,1
"2021/03/22 5:45:23 pm CET","40-65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 5:46:15 pm CET","40-65 år","Ja (enbart digitalt)",5,1,1,5,5,3,1,1
"2021/03/22 5:47:04 pm CET","30-39 år","Ja (enbart digitalt)",4,1,1,5,5,1,1,1
"2021/03/22 5:47:41 pm CET","Över 65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 5:49:11 pm CET","Över 65 år","Ja (enbart digitalt)",2,1,1,2,3,1,1,1
"2021/03/22 5:49:31 pm CET","40-65 år","Ja (enbart digitalt)",3,1,1,3,3,1,1,1
"2021/03/22 5:49:37 pm CET","40-65 år","Ja (enbart digitalt)",1,1,1,1,1,1,1,1
"2021/03/22 5:49:56 pm CET","40-65 år","Ja (enbart digitalt)",3,2,2,3,3,2,2,2
"2021/03/22 5:52:29 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,3,4,1,1,1
"2021/03/22 5:52:36 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,1,2,2,1,1,1
"2021/03/22 5:53:50 pm CET","40-65 år","Ja (papperstidning)",1,5,1,5,1,5,5,1
"2021/03/22 5:54:53 pm CET","Över 65 år","Ja (enbart digitalt)",4,1,1,4,4,1,1,1
"2021/03/22 5:55:17 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,4,4,1,1,1
"2021/03/22 5:55:41 pm CET","40-65 år","Ja (papperstidning)",4,2,2,4,4,4,2,4
"2021/03/22 5:57:09 pm CET","Över 65 år","Ja (enbart digitalt)",5,1,3,1,1,5,2,3
"2021/03/22 5:57:39 pm CET","Över 65 år","Ja (papperstidning)",3,1,1,1,1,1,1,1
"2021/03/22 5:59:54 pm CET","30-39 år","Ja (enbart digitalt)",2,1,1,2,1,1,1,1
"2021/03/22 6:00:08 pm CET","40-65 år","Ja (papperstidning)",2,1,1,3,1,2,1,1
"2021/03/22 6:00:30 pm CET","Över 65 år","Ja (papperstidning)",3,1,1,1,5,3,1,3
"2021/03/22 6:00:32 pm CET","Över 65 år","Ja (papperstidning)",2,1,1,2,2,1,1,1
"2021/03/22 6:01:36 pm CET","40-65 år","Ja (enbart digitalt)",2,1,1,3,2,1,2,1
"2021/03/22 6:01:48 pm CET","Över 65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 6:03:12 pm CET","30-39 år","Ja (enbart digitalt)",4,1,1,1,5,1,1,5
"2021/03/22 6:03:27 pm CET","Under 30 år","Ja (enbart digitalt)",4,1,1,5,5,1,1,1
"2021/03/22 6:03:49 pm CET","40-65 år","Ja (enbart digitalt)",2,1,1,5,2,1,1,1
"2021/03/22 6:04:25 pm CET","40-65 år","Ja (enbart digitalt)",3,1,1,1,2,1,1,1
"2021/03/22 6:04:34 pm CET","40-65 år","Ja (enbart digitalt)",4,2,2,4,4,2,2,2
"2021/03/22 6:04:40 pm CET","Över 65 år","Ja (papperstidning)",4,2,1,1,4,1,3,2
"2021/03/22 6:05:48 pm CET","Över 65 år","Ja (enbart digitalt)",2,1,1,1,1,1,1,1
"2021/03/22 6:07:10 pm CET","40-65 år","Ja (enbart digitalt)",5,2,2,5,5,3,2,1
"2021/03/22 6:07:58 pm CET","40-65 år","Ja (enbart digitalt)",4,2,2,5,5,3,2,4
"2021/03/22 6:09:36 pm CET","30-39 år","Ja (enbart digitalt)",5,1,1,3,3,1,1,1
"2021/03/22 6:10:03 pm CET","40-65 år","Ja (enbart digitalt)",5,1,1,4,4,2,1,2
"2021/03/22 6:11:16 pm CET","40-65 år","Ja (papperstidning)",5,1,1,3,3,1,1,1
"2021/03/22 6:13:55 pm CET","Över 65 år","Ja (enbart digitalt)",5,2,2,3,5,3,2,3
"2021/03/22 6:15:04 pm CET","40-65 år","Ja (enbart digitalt)",4,2,2,5,2,5,2,2
"2021/03/22 6:15:20 pm CET","30-39 år","Nej och har aldrig varit",1,1,1,1,1,1,1,1
"2021/03/22 6:15:31 pm CET","Över 65 år","Ja (enbart digitalt)",4,2,2,2,2,2,2,2
"2021/03/22 6:17:38 pm CET","40-65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 6:18:06 pm CET","40-65 år","Ja (enbart digitalt)",5,3,1,3,3,2,1,3
"2021/03/22 6:20:51 pm CET","40-65 år","Ja (enbart digitalt)",3,2,3,4,4,3,3,3
"2021/03/22 6:20:56 pm CET","30-39 år","Ja (enbart digitalt)",4,1,1,2,4,1,1,1
"2021/03/22 6:21:08 pm CET","Över 65 år","Ja (enbart digitalt)",3,1,1,1,3,1,1,1
"2021/03/22 6:22:53 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,4,3,2,1,3
"2021/03/22 6:23:07 pm CET","40-65 år","Ja (enbart digitalt)",4,1,2,5,5,2,2,2
"2021/03/22 6:23:57 pm CET","40-65 år","Ja (papperstidning)",4,2,2,4,1,3,2,2
"2021/03/22 6:29:39 pm CET","Över 65 år","Ja (enbart digitalt)",4,1,1,2,4,2,1,1
"2021/03/22 6:31:22 pm CET","Över 65 år","Ja (enbart digitalt)",3,1,1,3,5,2,1,2
"2021/03/22 6:33:20 pm CET","30-39 år","Ja (enbart digitalt)",3,3,3,3,3,3,3,3
"2021/03/22 6:35:18 pm CET","Över 65 år","Ja (enbart digitalt)",3,1,1,5,1,1,1,1
"2021/03/22 6:35:21 pm CET","Över 65 år","Nej och har aldrig varit",2,2,2,2,3,2,2,2
"2021/03/22 6:36:53 pm CET","Över 65 år","Ja (papperstidning)",3,1,1,1,1,1,1,1
"2021/03/22 6:38:56 pm CET","40-65 år","Ja (enbart digitalt)",5,3,3,5,5,3,3,4
"2021/03/22 6:39:19 pm CET","40-65 år","Ja (papperstidning)",3,1,4,5,4,2,3,3
"2021/03/22 6:39:50 pm CET","40-65 år","Ja (enbart digitalt)",3,1,1,2,4,1,1,1
"2021/03/22 6:40:03 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,5,4,1,1,1
"2021/03/22 6:40:57 pm CET","Över 65 år","Ja (enbart digitalt)",3,1,1,3,3,1,1,1
"2021/03/22 6:41:01 pm CET","40-65 år","Ja (enbart digitalt)",4,2,4,3,3,2,4,2
"2021/03/22 6:41:49 pm CET","40-65 år","Ja (papperstidning)",2,1,1,1,1,1,1,1
"2021/03/22 6:42:15 pm CET","Över 65 år","Ja (enbart digitalt)",5,4,1,2,4,3,4,5
"2021/03/22 6:43:03 pm CET","40-65 år","Ja (papperstidning)",5,2,1,1,1,1,1,3
"2021/03/22 6:44:21 pm CET","40-65 år","Ja (enbart digitalt)",3,1,1,3,3,1,1,1
"2021/03/22 6:46:07 pm CET","40-65 år","Ja (enbart digitalt)",2,1,1,2,3,1,1,1
"2021/03/22 6:47:23 pm CET","40-65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 6:48:34 pm CET","40-65 år","Ja (enbart digitalt)",5,1,1,5,5,4,2,1
"2021/03/22 6:49:58 pm CET","40-65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 6:51:10 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,4,4,1,1,1
"2021/03/22 6:51:43 pm CET","Över 65 år","Ja (enbart digitalt)",5,1,1,5,5,1,1,1
"2021/03/22 6:51:49 pm CET","Över 65 år","Ja (enbart digitalt)",5,1,1,2,4,2,1,3
"2021/03/22 6:53:21 pm CET","40-65 år","Ja (enbart digitalt)",3,1,1,1,2,1,1,1
"2021/03/22 6:55:16 pm CET","40-65 år","Ja (papperstidning)",5,1,2,1,3,1,3,3
"2021/03/22 6:55:24 pm CET","Över 65 år","Ja (enbart digitalt)",5,1,1,4,4,2,1,2
"2021/03/22 6:55:30 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,1,1,1,1,1,1
"2021/03/22 6:56:52 pm CET","40-65 år","Ja (enbart digitalt)",5,1,1,5,5,1,1,1
"2021/03/22 6:56:57 pm CET","30-39 år","Ja (enbart digitalt)",3,1,1,3,3,2,1,2
"2021/03/22 6:57:20 pm CET","Över 65 år","Ja (enbart digitalt)",4,3,3,5,4,3,3,2
"2021/03/22 6:57:42 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,4,4,1,2,1
"2021/03/22 7:02:01 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,3,3,2,2,1
"2021/03/22 7:03:35 pm CET","40-65 år","Ja (papperstidning)",3,2,2,4,4,3,2,2
"2021/03/22 7:06:37 pm CET","40-65 år","Ja (enbart digitalt)",5,1,1,5,3,2,1,1
"2021/03/22 7:07:04 pm CET","40-65 år","Ja (enbart digitalt)",3,1,1,2,4,2,1,2
"2021/03/22 7:07:13 pm CET","Över 65 år","Nej, men har varit förut",4,1,1,3,3,2,2,2
"2021/03/22 7:08:07 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,4,4,1,1,1
"2021/03/22 7:09:05 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,1,4,1,1,1,1
"2021/03/22 7:09:27 pm CET","Över 65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 7:10:23 pm CET","Över 65 år","Ja (enbart digitalt)",5,1,1,3,4,3,1,3
"2021/03/22 7:11:41 pm CET","40-65 år","Ja (enbart digitalt)",3,2,2,2,2,2,2,3
"2021/03/22 7:12:06 pm CET","40-65 år","Ja (enbart digitalt)",4,1,4,1,1,1,2,3
"2021/03/22 7:12:29 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,5,4,4,3,2
"2021/03/22 7:12:35 pm CET","30-39 år","Nej, men har varit förut",1,1,1,5,2,1,1,1
"2021/03/22 7:12:41 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,5,4,4,3,2
"2021/03/22 7:13:24 pm CET","40-65 år","Ja (enbart digitalt)",2,1,1,3,2,1,1,1
"2021/03/22 7:14:51 pm CET","40-65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 7:15:59 pm CET","40-65 år","Nej, men har varit förut",1,3,3,3,3,3,3,3
"2021/03/22 7:16:52 pm CET","40-65 år","Ja (enbart digitalt)",5,1,1,4,5,1,1,1
"2021/03/22 7:17:46 pm CET","Över 65 år","Ja (enbart digitalt)",5,1,1,5,5,1,1,1
"2021/03/22 7:18:38 pm CET","Över 65 år","Nej, men har varit förut",4,1,1,2,5,1,1,1
"2021/03/22 7:18:42 pm CET","Över 65 år","Ja (papperstidning)",2,2,1,1,1,1,1,2
"2021/03/22 7:19:35 pm CET","40-65 år","Nej och har aldrig varit",3,1,1,3,3,1,1,2
"2021/03/22 7:20:06 pm CET","Över 65 år","Ja (enbart digitalt)",5,1,1,1,1,1,1,1
"2021/03/22 7:21:35 pm CET","Över 65 år","Nej och har aldrig varit",1,1,1,1,1,1,1,1
"2021/03/22 7:24:52 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,1,1,1,1,1,1
"2021/03/22 7:25:52 pm CET","Över 65 år","Nej, men har varit förut",3,1,1,1,4,1,1,1
"2021/03/22 7:25:58 pm CET","Över 65 år","Ja (enbart digitalt)",4,1,1,4,4,2,1,1
"2021/03/22 7:26:37 pm CET","40-65 år","Nej och har aldrig varit",2,1,1,2,1,1,1,1
"2021/03/22 7:27:26 pm CET","Över 65 år","Ja (papperstidning)",1,3,3,3,3,3,3,3
"2021/03/22 7:27:28 pm CET","Över 65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 7:29:20 pm CET","Över 65 år","Ja (enbart digitalt)",5,1,1,5,5,2,1,1
"2021/03/22 7:29:47 pm CET","40-65 år","Ja (enbart digitalt)",2,1,1,2,2,1,1,1
"2021/03/22 7:29:50 pm CET","40-65 år","Ja (papperstidning)",4,1,1,1,2,4,1,1
"2021/03/22 7:32:01 pm CET","Över 65 år","Ja (enbart digitalt)",4,1,1,4,4,1,1,1
"2021/03/22 7:35:23 pm CET","40-65 år","Ja (enbart digitalt)",3,1,1,3,4,2,1,2
"2021/03/22 7:37:04 pm CET","Under 30 år","Ja (enbart digitalt)",3,1,1,3,3,1,1,1
"2021/03/22 7:40:24 pm CET","40-65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 7:40:59 pm CET","40-65 år","Ja (papperstidning)",4,2,3,4,4,3,3,3
"2021/03/22 7:41:05 pm CET","40-65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 7:42:44 pm CET","30-39 år","Ja (papperstidning)",5,1,1,5,5,1,1,1
"2021/03/22 7:43:08 pm CET","40-65 år","Ja (enbart digitalt)",3,1,1,3,3,2,2,1
"2021/03/22 7:43:16 pm CET","Över 65 år","Ja (enbart digitalt)",5,1,1,1,1,1,1,1
"2021/03/22 7:46:13 pm CET","Över 65 år","Ja (enbart digitalt)",3,1,1,3,3,1,1,1
"2021/03/22 7:47:14 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,4,4,1,1,1
"2021/03/22 7:47:37 pm CET","Över 65 år","Nej, men har varit förut",3,3,3,3,3,3,3,3
"2021/03/22 7:49:40 pm CET","Över 65 år","Ja (enbart digitalt)",4,3,1,4,4,3,1,4
"2021/03/22 7:50:43 pm CET","30-39 år","Ja (enbart digitalt)",2,1,1,2,2,1,1,1
"2021/03/22 7:51:48 pm CET","Över 65 år","Ja (enbart digitalt)",5,3,1,3,1,2,2,3
"2021/03/22 7:53:06 pm CET","40-65 år","Ja (enbart digitalt)",3,1,1,3,3,1,1,1
"2021/03/22 7:53:50 pm CET","40-65 år","Ja (enbart digitalt)",4,2,2,5,4,2,2,2
"2021/03/22 7:54:19 pm CET","40-65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 7:55:33 pm CET","40-65 år","Ja (papperstidning)",3,1,2,4,3,2,1,2
"2021/03/22 7:58:21 pm CET","Under 30 år","Ja (papperstidning)",5,2,1,5,4,3,1,3
"2021/03/22 8:01:50 pm CET","40-65 år","Ja (papperstidning)",3,1,1,3,3,1,1,2
"2021/03/22 8:03:07 pm CET","40-65 år","Ja (enbart digitalt)",1,1,1,1,1,1,1,1
"2021/03/22 8:03:41 pm CET","30-39 år","Ja (enbart digitalt)",5,2,2,5,5,2,3,3
"2021/03/22 8:04:23 pm CET","Över 65 år","Ja (enbart digitalt)",5,1,1,2,5,1,1,2
"2021/03/22 8:05:06 pm CET","40-65 år","Ja (papperstidning)",2,2,2,2,2,2,2,2
"2021/03/22 8:05:14 pm CET","Under 30 år","Ja (enbart digitalt)",3,1,1,5,3,1,2,1
"2021/03/22 8:05:56 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,3,4,1,1,1
"2021/03/22 8:06:57 pm CET","40-65 år","Ja (enbart digitalt)",3,1,2,1,2,1,2,2
"2021/03/22 8:08:09 pm CET","40-65 år","Ja (papperstidning)",4,2,3,3,3,3,2,2
"2021/03/22 8:10:05 pm CET","40-65 år","Ja (papperstidning)",3,1,2,2,3,1,1,3
"2021/03/22 8:10:07 pm CET","40-65 år","Ja (enbart digitalt)",3,1,1,5,5,2,1,2
"2021/03/22 8:10:46 pm CET","40-65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 8:10:58 pm CET","Över 65 år","Ja (enbart digitalt)",3,1,1,3,3,1,1,1
"2021/03/22 8:14:37 pm CET","40-65 år","Ja (papperstidning)",2,1,1,5,4,2,1,2
"2021/03/22 8:14:39 pm CET","Över 65 år","Ja (enbart digitalt)",4,2,2,2,4,4,2,4
"2021/03/22 8:16:12 pm CET","40-65 år","Ja (enbart digitalt)",4,2,1,4,4,3,2,3
"2021/03/22 8:17:16 pm CET","40-65 år","Ja (enbart digitalt)",4,2,1,5,5,1,1,2
"2021/03/22 8:18:34 pm CET","40-65 år","Nej, men har varit förut",2,1,1,1,1,1,1,1
"2021/03/22 8:20:54 pm CET","30-39 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 8:22:14 pm CET","40-65 år","Ja (enbart digitalt)",4,3,3,4,4,3,3,3
"2021/03/22 8:22:28 pm CET","40-65 år","Ja (enbart digitalt)",5,1,1,5,5,1,1,1
"2021/03/22 8:23:22 pm CET","40-65 år","Ja (enbart digitalt)",3,1,1,3,4,1,1,2
"2021/03/22 8:23:24 pm CET","40-65 år","Ja (enbart digitalt)",5,3,5,3,3,1,2,4
"2021/03/22 8:27:24 pm CET","Över 65 år","Ja (papperstidning)",3,3,3,3,3,3,3,3
"2021/03/22 8:27:30 pm CET","30-39 år","Ja (enbart digitalt)",2,2,1,2,3,2,1,1
"2021/03/22 8:29:57 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,3,4,1,1,1
"2021/03/22 8:30:08 pm CET","40-65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 8:32:27 pm CET","30-39 år","Ja (enbart digitalt)",3,2,1,3,3,2,2,2
"2021/03/22 8:34:59 pm CET","40-65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 8:39:35 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,1,3,1,1,2
"2021/03/22 8:41:44 pm CET","30-39 år","Ja (enbart digitalt)",5,2,2,4,4,1,2,2
"2021/03/22 8:45:06 pm CET","Över 65 år","Ja (enbart digitalt)",3,1,1,1,3,1,1,1
"2021/03/22 8:45:07 pm CET","Över 65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 8:47:27 pm CET","40-65 år","Ja (enbart digitalt)",3,1,1,5,5,1,1,1
"2021/03/22 8:48:02 pm CET","40-65 år","Ja (enbart digitalt)",4,2,2,4,4,2,1,2
"2021/03/22 8:48:40 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,3,3,1,1,2
"2021/03/22 8:48:48 pm CET","40-65 år","Ja (enbart digitalt)",5,1,1,3,5,1,1,1
"2021/03/22 8:49:30 pm CET","Över 65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 8:51:51 pm CET","40-65 år","Ja (enbart digitalt)",4,1,2,4,5,1,3,4
"2021/03/22 8:52:19 pm CET","Över 65 år","Ja (papperstidning)",5,1,1,1,5,1,3,1
"2021/03/22 8:52:51 pm CET","40-65 år","Ja (enbart digitalt)",1,1,1,5,5,1,1,1
"2021/03/22 8:53:19 pm CET","Över 65 år","Ja (papperstidning)",4,2,2,3,4,3,2,3
"2021/03/22 8:54:03 pm CET","40-65 år","Ja (enbart digitalt)",3,1,1,1,2,5,1,1
"2021/03/22 8:54:40 pm CET","40-65 år","Ja (papperstidning)",3,4,2,2,2,4,3,3
"2021/03/22 8:57:04 pm CET","40-65 år","Nej, men har varit förut",3,3,3,3,3,3,3,3
"2021/03/22 8:59:58 pm CET","Över 65 år","Ja (papperstidning)",1,1,2,4,2,1,1,1
"2021/03/22 9:00:53 pm CET","40-65 år","Ja (enbart digitalt)",5,1,1,5,4,2,1,2
"2021/03/22 9:00:54 pm CET","40-65 år","Ja (enbart digitalt)",5,1,1,5,5,2,1,2
"2021/03/22 9:01:02 pm CET","40-65 år","Ja (papperstidning)",4,2,2,3,4,3,2,3
"2021/03/22 9:01:58 pm CET","40-65 år","Nej, men har varit förut",3,1,1,4,3,2,1,2
"2021/03/22 9:02:38 pm CET","40-65 år","Ja (enbart digitalt)",1,1,1,5,5,1,1,1
"2021/03/22 9:03:02 pm CET","30-39 år","Ja (enbart digitalt)",1,2,1,5,5,1,1,3
"2021/03/22 9:03:03 pm CET","Över 65 år","Ja (papperstidning)",2,2,3,4,3,3,2,2
"2021/03/22 9:04:15 pm CET","Över 65 år","Ja (enbart digitalt)",4,1,1,5,5,1,1,2
"2021/03/22 9:04:39 pm CET","40-65 år","Ja (enbart digitalt)",5,1,1,5,3,2,1,4
"2021/03/22 9:04:43 pm CET","30-39 år","Ja (enbart digitalt)",5,1,1,4,5,1,2,3
"2021/03/22 9:04:47 pm CET","30-39 år","Nej och har aldrig varit",1,1,1,1,1,1,1,1
"2021/03/22 9:04:57 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,4,4,1,1,1
"2021/03/22 9:06:39 pm CET","Över 65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 9:09:46 pm CET","40-65 år","Ja (enbart digitalt)",4,2,1,5,2,4,3,4
"2021/03/22 9:13:56 pm CET","40-65 år","Ja (enbart digitalt)",2,1,2,3,3,2,2,4
"2021/03/22 9:14:01 pm CET","40-65 år","Ja (enbart digitalt)",4,2,2,4,4,3,2,3
"2021/03/22 9:14:18 pm CET","40-65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 9:14:57 pm CET","40-65 år","Nej, men har varit förut",2,4,4,3,2,4,4,3
"2021/03/22 9:16:48 pm CET","Under 30 år","Ja (enbart digitalt)",4,1,1,3,1,1,1,3
"2021/03/22 9:17:47 pm CET","40-65 år","Ja (enbart digitalt)",3,1,2,2,2,1,2,3
"2021/03/22 9:18:23 pm CET","40-65 år","Ja (enbart digitalt)",4,1,1,4,5,1,1,1
"2021/03/22 9:19:28 pm CET","40-65 år","Ja (enbart digitalt)",4,3,3,2,3,1,3,3
"2021/03/22 9:19:31 pm CET","30-39 år","Ja (enbart digitalt)",5,1,2,4,3,1,2,2
